title,brand,model,c_months,km_year,fuel_type,color,gearbox,doors,seats,warranty,maintenance,tires,status,chassis,power,co2_emiss,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acc,price
OPEL Corsa,OPEL,CORSA,60,25000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,100,96,143.5,406.0,176.5,309,188,5.2,3.6,4.2,1165,44,9.0,238
OPEL Corsa,OPEL,CORSA,60,20000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,100,96,143.5,406.0,176.5,309,188,5.2,3.6,4.2,1165,44,9.0,227
OPEL Corsa,OPEL,CORSA,60,15000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,100,96,143.5,406.0,176.5,309,188,5.2,3.6,4.2,1165,44,9.0,215
OPEL Corsa,OPEL,CORSA,60,10000,Gasoline,WHITE,Manual,5,5,Included,Included,Incluido,New,Sedan,100,96,143.5,406.0,176.5,309,188,5.2,3.6,4.2,1165,44,9.0,204
OPEL Combo,OPEL,COMBO,60,10000,Diesel,WHITE,Manual,4,2,Included,Included,Incluido,New,Van,75,110,179.6,440.3,181.7,0,166,4.1,3.1,4.0,1378,50,0.0,229
OPEL Combo,OPEL,COMBO,36,20000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,273
OPEL Combo,OPEL,COMBO,36,25000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,287
OPEL Combo,OPEL,COMBO,36,30000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,309
OPEL Combo,OPEL,COMBO,48,10000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,233
OPEL Combo,OPEL,COMBO,48,15000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,249
OPEL Combo,OPEL,COMBO,48,20000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,261
OPEL Combo,OPEL,COMBO,48,25000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,282
OPEL Combo,OPEL,COMBO,48,30000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,299
OPEL Combo,OPEL,COMBO,60,10000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,222
OPEL Combo,OPEL,COMBO,60,15000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,233
OPEL Combo,OPEL,COMBO,60,20000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,253
OPEL Combo,OPEL,COMBO,60,25000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,271
OPEL Combo,OPEL,COMBO,60,30000,Diesel,WHITE,Manual,5,5,Included,Included,Incluido,New,Minivan,100,105,179.6,440.3,184.8,597,175,4.5,4.0,4.2,1473,50,12.0,290
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,36,10000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,291
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,36,15000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,316
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,36,20000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,334
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,36,25000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,350
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,36,30000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,380
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,48,10000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,277
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,48,15000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,297
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,48,20000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,313
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,48,25000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,342
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,48,30000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,359
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,60,10000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,268
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,60,15000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,282
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,60,20000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,307
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,60,25000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,330
DS DS3 Crossback,CITROEN,DS3 CROSSBACK,60,30000,Diesel,GREY,Manual,5,5,Included,Included,Incluido,New,Offroad,100,97,153.4,411.8,179.1,350,180,4.2,3.4,3.7,1205,41,11.0,352
PEUGEOT 5008,PEUGEOT,5008,60,20000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,382
PEUGEOT 5008,PEUGEOT,5008,60,25000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,407
PEUGEOT 5008,PEUGEOT,5008,60,30000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,430
PEUGEOT 5008,PEUGEOT,5008,48,10000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,341
PEUGEOT 5008,PEUGEOT,5008,48,15000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,370
PEUGEOT 5008,PEUGEOT,5008,48,20000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,387
PEUGEOT 5008,PEUGEOT,5008,48,25000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,422
PEUGEOT 5008,PEUGEOT,5008,48,30000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,439
PEUGEOT 5008,PEUGEOT,5008,36,10000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,356
PEUGEOT 5008,PEUGEOT,5008,36,15000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,391
PEUGEOT 5008,PEUGEOT,5008,36,20000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,411
PEUGEOT 5008,PEUGEOT,5008,36,25000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,428
PEUGEOT 5008,PEUGEOT,5008,36,30000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,467
PEUGEOT 2008,PEUGEOT,2008,36,10000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,285
PEUGEOT 2008,PEUGEOT,2008,36,15000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,314
PEUGEOT 2008,PEUGEOT,2008,36,20000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,332
PEUGEOT 2008,PEUGEOT,2008,36,25000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,348
PEUGEOT 5008,PEUGEOT,5008,60,10000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,336
PEUGEOT 5008,PEUGEOT,5008,60,15000,Diesel,GREY,Manual,5,7,Included,Included,Incluido,New,Offroad,130,102,165.1,464.1,184.4,780,191,4.4,3.6,3.9,1430,56,12.0,351
PEUGEOT 2008,PEUGEOT,2008,36,30000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,382
PEUGEOT 2008,PEUGEOT,2008,48,10000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,283
PEUGEOT 2008,PEUGEOT,2008,48,15000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,308
PEUGEOT 2008,PEUGEOT,2008,48,20000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,323
PEUGEOT 2008,PEUGEOT,2008,48,30000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,371
PEUGEOT 2008,PEUGEOT,2008,48,25000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,355
PEUGEOT 2008,PEUGEOT,2008,60,10000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,285
PEUGEOT 2008,PEUGEOT,2008,60,15000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,298
PEUGEOT 2008,PEUGEOT,2008,60,20000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,326
PEUGEOT 2008,PEUGEOT,2008,60,25000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,349
PEUGEOT 2008,PEUGEOT,2008,60,30000,Gasoline,OTHER,Manual,5,5,Included,Included,Incluido,New,Offroad,100,105,153.0,430.0,177.0,405,188,5.5,4.0,4.6,1192,44,10.0,371
FIAT Talento,FIAT,TALENTO,60,25000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,354
FIAT Talento,FIAT,TALENTO,60,20000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,339
FIAT Talento,FIAT,TALENTO,60,15000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,326
FIAT Talento,FIAT,TALENTO,60,10000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,312
FIAT Talento,FIAT,TALENTO,48,50000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,471
FIAT Talento,FIAT,TALENTO,48,30000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,369
FIAT Talento,FIAT,TALENTO,48,25000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,341
FIAT Talento,FIAT,TALENTO,48,20000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,321
FIAT Talento,FIAT,TALENTO,48,15000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,317
FIAT Talento,FIAT,TALENTO,48,10000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,313
FIAT Talento,FIAT,TALENTO,36,60000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,544
FIAT Talento,FIAT,TALENTO,36,50000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,493
FIAT Talento,FIAT,TALENTO,36,40000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,446
FIAT Talento,FIAT,TALENTO,36,35000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,419
FIAT Talento,FIAT,TALENTO,36,30000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,390
FIAT Talento,FIAT,TALENTO,36,25000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,363
FIAT Talento,FIAT,TALENTO,36,20000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,331
FIAT Talento,FIAT,TALENTO,36,15000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,322
FIAT Talento,FIAT,TALENTO,36,10000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,310
FIAT Talento,FIAT,TALENTO,24,40000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,459
FIAT Talento,FIAT,TALENTO,24,30000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,397
FIAT Talento,FIAT,TALENTO,24,25000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,377
FIAT Talento,FIAT,TALENTO,24,20000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,362
FIAT Talento,FIAT,TALENTO,24,15000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,328
FIAT Talento,FIAT,TALENTO,24,10000,Diesel,WHITE,Manual,4,3,Included,Included,No incluido,New,Van,120,143,197.1,499.9,195.6,0,166,7.2,5.8,6.4,1726,80,0.0,314
FIAT Dobló,FIAT,DOBLÓ,60,25000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,267
FIAT Dobló,FIAT,DOBLÓ,60,20000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,252
FIAT Dobló,FIAT,DOBLÓ,60,15000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,239
FIAT Dobló,FIAT,DOBLÓ,60,10000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,232
FIAT Dobló,FIAT,DOBLÓ,48,30000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,293
FIAT Dobló,FIAT,DOBLÓ,48,25000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,269
FIAT Dobló,FIAT,DOBLÓ,48,20000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,255
FIAT Dobló,FIAT,DOBLÓ,48,15000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,240
FIAT Dobló,FIAT,DOBLÓ,48,10000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,238
FIAT Dobló,FIAT,DOBLÓ,36,50000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,380
FIAT Dobló,FIAT,DOBLÓ,36,40000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,345
FIAT Dobló,FIAT,DOBLÓ,36,30000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,305
FIAT Dobló,FIAT,DOBLÓ,36,25000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,274
FIAT Dobló,FIAT,DOBLÓ,36,20000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,247
FIAT Dobló,FIAT,DOBLÓ,36,15000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,241
FIAT Dobló,FIAT,DOBLÓ,36,10000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,231
FIAT Dobló,FIAT,DOBLÓ,24,50000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,420
FIAT Dobló,FIAT,DOBLÓ,24,40000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,376
FIAT Dobló,FIAT,DOBLÓ,24,30000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,326
FIAT Dobló,FIAT,DOBLÓ,24,25000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,312
FIAT Dobló,FIAT,DOBLÓ,24,20000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,302
FIAT Dobló,FIAT,DOBLÓ,24,10000,Diesel,WHITE,Manual,3,2,Included,Included,No incluido,New,Van,95,124,184.5,440.6,183.2,0,158,6.5,4.2,5.0,1320,60,0.0,262
FIAT Tipo,FIAT,TIPO,60,25000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,269
FIAT Tipo,FIAT,TIPO,60,20000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,261
FIAT Tipo,FIAT,TIPO,60,15000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,248
FIAT Tipo,FIAT,TIPO,60,10000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,235
FIAT Tipo,FIAT,TIPO,48,45000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,356
FIAT Tipo,FIAT,TIPO,48,40000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,340
FIAT Tipo,FIAT,TIPO,48,25000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,273
FIAT Tipo,FIAT,TIPO,48,20000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,253
FIAT Tipo,FIAT,TIPO,48,15000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,238
FIAT Tipo,FIAT,TIPO,48,10000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,236
FIAT Tipo,FIAT,TIPO,36,50000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,395
FIAT Tipo,FIAT,TIPO,36,40000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,350
FIAT Tipo,FIAT,TIPO,36,30000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,307
FIAT Tipo,FIAT,TIPO,36,25000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,276
FIAT Tipo,FIAT,TIPO,36,20000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,253
FIAT Tipo,FIAT,TIPO,36,15000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,245
FIAT Tipo,FIAT,TIPO,36,10000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,222
FIAT Tipo,FIAT,TIPO,24,30000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,314
FIAT Tipo,FIAT,TIPO,24,25000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,297
FIAT Tipo,FIAT,TIPO,24,20000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,285
FIAT Tipo,FIAT,TIPO,24,15000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,252
FIAT Tipo,FIAT,TIPO,24,10000,Diesel,WHITE,Manual,5,5,Included,Included,No incluido,New,Sedan,95,103,149.5,436.8,179.2,440,181,5.3,3.6,4.2,1300,50,12.0,239
