title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Volkswagen Touran 1.6tdi Business And Navi Edition 85kw,17.900€,03/2016,68.772 km,115 cv en Valladolid,Manual,5 puertas,7,115 cv,Gris,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"5,3 l","4,1 l","4,5 l",1.539 kg,58 l,"11,4 s"
Volkswagen Touran 1.6tdi Cr Bmt Advance 85kw,17.500€,05/2017,122.326 km,115 cv en Castellon,Manual,5 puertas,7,115 cv,Marrón,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"5,3 l","4,1 l","4,5 l",1.539 kg,58 l,"11,4 s"
Lancia Voyager 2.8crd Gold Aut.,13.990€,2011,149.000 km,163 cv en Madrid,Automática secuencial,5 puertas,7,163 cv,Negro,207 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,522 cm,200 cm,934 l,193 km/h,"10,5 l","6,3 l","7,9 l",2.242 kg,76 l,"11,9 s"
Citroen C4 Grand Picasso 1.6e-hdi Attraction 115,9.450€,2013,166.904 km,115 cv en Madrid,Manual,5 puertas,7,115 cv,Azul,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,645 l,189 km/h,"4,5 l","3,8 l","4,0 l",1.395 kg,55 l,"12,1 s"
Citroen C3 Picasso 1.6hdi Sx,6.400€,03/2010,127.000 km,90 cv en Barcelona,Manual,5 puertas,5,90 cv,Beige,128 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,408 cm,177 cm,385 l,173 km/h,"6,1 l","4,1 l","4,8 l",1.289 kg,50 l,"13,4 s"
Peugeot Rifter 1.5bluehdi S&s Standard Active Nav+ 100,18.990€,02/2020,3.231 km,100 cv en Barcelona,Manual,5 puertas,5,100 cv,Deep blue,111 gr/m,Diesel,SÍ,Profesional,Monovolumen,187 cm,440 cm,191 cm,775 l,166 km/h,"4,8 l","4,0 l","4,3 l",1.374 kg,0 l,"12,4 s"
Renault Espace 1.6dci Tt Energy Zen Edc 118kw,16.500€,2015,130.000 km,160 cv en Salamanca,Automática secuencial,5 puertas,5,160 cv,Marrón,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,168 cm,486 cm,189 cm,240 l,200 km/h,"5,1 l","4,4 l","4,7 l",1.659 kg,58 l,"9,7 s"
Mercedes Clase B B 180d 7g-dct,16.575€,07/2015,64.968 km,109 cv en Illes Balears,Automática secuencial,5 puertas,5,109 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Monovolumen,156 cm,439 cm,179 cm,488 l,190 km/h,"4,4 l","3,7 l","4,0 l",1.450 kg,50 l,"11,6 s"
Citroen Berlingo Bluehdi S&s Talla M Feel 100,17.900€,09/2018,23.106 km,100 cv en Murcia,Manual,5 puertas,5,100 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,440 cm,185 cm,775 l,152 km/h,"4,8 l","4,0 l","4,0 l",1.635 kg,0 l,"0,0 s"
Ford S-max S-max 2.0tdci Trend,9.951€,01/2011,97.288 km,115 cv,Manual,5 puertas,5,115 cv,Gris,152 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,477 cm,188 cm,854 l,182 km/h,"7,2 l","4,9 l","5,7 l",1.690 kg,70 l,"12,2 s"
Volkswagen Touran 2.0tdi Advance,11.000€,02/2012,185.587 km,140 cv en Castellon,Manual,5 puertas,5,140 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Monovolumen,167 cm,440 cm,179 cm,695 l,201 km/h,"6,5 l","4,6 l","5,3 l",1.504 kg,60 l,"9,9 s"
Kia Soul 1.6crdi Eco-dynamics Emotion 136,17.500€,01/2018,3.780 km,136 cv en Cantabria,Manual,5 puertas,5,136 cv,Rojo,117 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,414 cm,180 cm,354 l,180 km/h,"5,1 l","4,0 l","4,4 l",1.315 kg,54 l,"11,2 s"
Mercedes Clase B B 200d 7g-dct,21.749€,03/2018,12.674 km,136 cv en Illes Balears,Automática secuencial,5 puertas,5,136 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Monovolumen,156 cm,439 cm,179 cm,488 l,210 km/h,"4,7 l","3,5 l","4,0 l",1.505 kg,50 l,"8,9 s"
Ford Tourneo Connect Grand T Connect 1.5tdci S&s Titanium 120,16.900€,08/2018,98.229 km,"120 cv en Coruña, A",Manual,5 puertas,5,120 cv,Plata perla,119 gr/m,Diesel,SÍ,Profesional,Monovolumen,183 cm,482 cm,214 cm,1.529 l,171 km/h,"4,9 l","4,4 l","4,6 l",1.695 kg,60 l,"12,6 s"
Honda Jazz 1.5 I-mmd Crosstar,26.100€,2020,NUEVO,109 cv en Burgos,Automática continua,5 puertas,5,109 cv,Azul,82 gr/m,Híbrido,SÍ,Profesional,Monovolumen,156 cm,409 cm,173 cm,304 l,190 km/h,"2,4 l","4,3 l","3,6 l",1.300 kg,40 l,"11,2 s"
Chrysler Voyager Grand 2.8crd Lx Aut.,4.750€,2006,225.000 km,150 cv en Salamanca,Automática,5 puertas,7,150 cv,Negro,225 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,510 cm,200 cm,0 l,182 km/h,"11,5 l","6,7 l","8,5 l",2.088 kg,76 l,"8,5 s"
Ford S-max S-max 2.0tdci Panther Titanium Powershift 150,27.100€,12/2019,13.000 km,150 cv en Valencia,Automática secuencial,5 puertas,7,150 cv,Gris / plata,138 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,480 cm,192 cm,285 l,196 km/h,"6,1 l","4,8 l","5,3 l",1.733 kg,70 l,"10,8 s"
Peugeot 5008 1.6hdi Fap Allure 110,9.900€,07/2013,151.615 km,112 cv en Murcia,Manual,5 puertas,5,112 cv,Blanco,128 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,453 cm,184 cm,823 l,183 km/h,"6,5 l","4,5 l","5,2 l",1.472 kg,60 l,"12,3 s"
Peugeot 5008 1.6 Bluehdi Style 7 Pl. 120,12.490€,09/2016,87.652 km,120 cv en Toledo,Manual,5 puertas,7,120 cv,Gris,113 gr/m,Diesel,SÍ,Profesional,Monovolumen,165 cm,453 cm,184 cm,823 l,183 km/h,"4,9 l","4,0 l","4,3 l",1.565 kg,60 l,"12,3 s"
Ford Tourneo Connect 1.5tdci Auto-s&s Titanium 120,19.900€,03/2018,43.155 km,120 cv en Barcelona,Manual,5 puertas,5,120 cv,Negro,114 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,442 cm,214 cm,1.029 l,171 km/h,"4,6 l","4,3 l","4,4 l",1.643 kg,60 l,"12,6 s"
Seat Alhambra 1.4 Tsi S&s Style,29.990€,11/2019,9.775 km,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Negro,150 gr/m,Gasolina,SÍ,Profesional,Monovolumen,172 cm,485 cm,190 cm,955 l,200 km/h,"8,3 l","5,5 l","6,5 l",1.695 kg,73 l,"9,9 s"
Citroen C4 Grand Picasso 1.6e-hdi Intensive 115,9.990€,2014,153.129 km,115 cv en Madrid,Manual,5 puertas,7,115 cv,Plata,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,645 l,189 km/h,"4,5 l","3,8 l","4,0 l",1.395 kg,55 l,"12,1 s"
Mercedes Clase V V 300d Largo Avantgarde,70.100€,2020,NUEVO,239 cv en Sevilla,Automática secuencial,4 puertas,6,239 cv,Azul,156 gr/m,Diesel,SÍ,Profesional,Monovolumen,188 cm,514 cm,193 cm,1.030 l,220 km/h,"6,4 l","5,6 l","5,9 l",2.152 kg,70 l,"7,9 s"
Mercedes Clase V V 300d Largo,67.700€,2020,NUEVO,239 cv en Sevilla,Automática secuencial,4 puertas,6,239 cv,Gris,155 gr/m,Diesel,SÍ,Profesional,Monovolumen,188 cm,514 cm,193 cm,1.030 l,220 km/h,"6,4 l","5,6 l","5,9 l",2.152 kg,70 l,"7,9 s"
Bmw Serie 2 225xe Iperformance Active Tourer,23.000€,01/2017,54.570 km,224 cv en Barcelona,Automática secuencial,5 puertas,5,224 cv,Blanco,46 gr/m,Híbrido,SÍ,Profesional,Monovolumen,156 cm,434 cm,180 cm,468 l,202 km/h,"0,0 l","0,0 l","2,0 l",1.660 kg,51 l,"6,7 s"
Citroen C4 G.picasso 1.6bluehdi S&s Feel Ed. 120,13.950€,2015,92.000 km,120 cv en Cadiz,Manual,5 puertas,7,120 cv,Gris,106 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,645 l,189 km/h,"4,6 l","3,8 l","4,0 l",1.422 kg,55 l,"11,7 s"
Renault Modus 1.4 16v Pack Dynamique,3.900€,05/2005,155.980 km,100 cv,Manual,5 puertas,5,100 cv,Rojo,161 gr/m,Gasolina,SÍ,Profesional,Monovolumen,159 cm,379 cm,170 cm,198 l,177 km/h,"8,7 l","5,6 l","6,7 l",1.160 kg,49 l,"11,4 s"
Opel Meriva 1.3cdti Enjoy,4.495€,2006,102.000 km,75 cv en Valencia,Manual,5 puertas,5,75 cv,Azul,135 gr/m,Diesel,SÍ,Profesional,Monovolumen,162 cm,404 cm,169 cm,350 l,156 km/h,"6,4 l","4,2 l","5,0 l",1.393 kg,53 l,"17,8 s"
Mercedes Clase B B 180 Cdi 7g-dct,9.900€,2014,206.000 km,109 cv en Alicante,Automática secuencial,5 puertas,5,109 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Monovolumen,156 cm,439 cm,179 cm,488 l,190 km/h,"4,0 l","3,7 l","4,0 l",1.450 kg,50 l,"11,9 s"
Kia Carnival 2.9crdi Exii-emotion,6.490€,04/2009,158.000 km,185 cv en Barcelona,Manual,5 puertas,7,185 cv,Plateado,206 gr/m,Diesel,SÍ,Profesional,Monovolumen,176 cm,481 cm,199 cm,214 l,0 km/h,"10,2 l","6,4 l","7,8 l",2.093 kg,80 l,"0,0 s"
Volkswagen Touran 1.6tdi Advance 105,12.900€,2014,173.301 km,105 cv,Manual,5 puertas,5,105 cv,Blanco,134 gr/m,Diesel,SÍ,Profesional,Monovolumen,167 cm,440 cm,179 cm,695 l,183 km/h,"6,3 l","4,5 l","5,1 l",1.539 kg,60 l,"12,8 s"
Citroen C4 Grand Picasso 1.6hdi Millenium,8.495€,2011,127.000 km,109 cv en Valencia,Manual,5 puertas,7,109 cv,Marrón,142 gr/m,Diesel,SÍ,Profesional,Monovolumen,171 cm,459 cm,183 cm,208 l,180 km/h,"6,6 l","4,6 l","5,4 l",1.530 kg,60 l,"12,7 s"
Volkswagen Touran 2.0tdi Cr Bmt Advance 110kw,16.900€,2015,103.947 km,150 cv en Guadalajara,Manual,5 puertas,7,150 cv,Negro,119 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,208 km/h,"5,3 l","4,1 l","4,5 l",1.474 kg,58 l,"9,3 s"
Toyota Verso 130 Advance 7pl.,14.700€,10/2017,48.199 km,132 cv en Madrid,Manual,5 puertas,7,132 cv,Granate,154 gr/m,Gasolina,SÍ,Profesional,Monovolumen,163 cm,446 cm,179 cm,155 l,185 km/h,"8,3 l","5,6 l","6,6 l",1.430 kg,60 l,"11,7 s"
Peugeot 5008 1.6 Bluehdi Allure 7 Pl. 120,14.490€,12/2016,68.088 km,120 cv en Cordoba,Manual,5 puertas,7,120 cv,,113 gr/m,Diesel,SÍ,Profesional,Monovolumen,165 cm,453 cm,184 cm,823 l,183 km/h,"4,9 l","4,0 l","4,3 l",1.565 kg,60 l,"12,3 s"
Volkswagen Touran 1.6tdi Cr Bmt Sport Dsg7 85kw,22.900€,2017,61.000 km,115 cv en Zaragoza,Automática secuencial,5 puertas,7,115 cv,Azul,111 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"4,8 l","4,1 l","4,3 l",1.560 kg,58 l,"11,4 s"
Seat Alhambra 2.0tdi Cr S&s Xcellence Dsg 177,35.050€,10/2020,3.000 km,177 cv en Guipuzcoa,Automática secuencial,5 puertas,5,177 cv,Blanco,144 gr/m,Diesel,SÍ,Profesional,Monovolumen,172 cm,485 cm,190 cm,885 l,210 km/h,"6,5 l","4,9 l","5,5 l",1.843 kg,73 l,"9,3 s"
Ssangyong Rodius D22t Premium Aut.,19.950€,2019,77.701 km,178 cv en Madrid,"Automática continua, secuencial",5 puertas,7,178 cv,Blanco,196 gr/m,Diesel,SÍ,Profesional,Monovolumen,182 cm,513 cm,192 cm,875 l,187 km/h,"9,7 l","6,2 l","7,5 l",1.995 kg,80 l,"0,0 s"
Kia Carnival 2.9crdi Ex,4.850€,11/2006,110.700 km,144 cv en Madrid,Manual,5 puertas,7,144 cv,Gris,205 gr/m,Diesel,SÍ,Profesional,Monovolumen,190 cm,492 cm,180 cm,0 l,0 km/h,"11,0 l","6,6 l","8,2 l",2.090 kg,75 l,"15,2 s"
Renault Scénic Grand Dci Zen Blue S&s 88kw,20.490€,01/2019,25.984 km,120 cv en Sevilla,Manual,5 puertas,7,120 cv,Gris platino,126 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,463 cm,187 cm,189 l,0 km/h,"5,7 l","4,2 l","4,8 l",1.753 kg,53 l,"0,0 s"
Renault Scénic Grand 1.5dci Dynamique 5pl.,5.995€,2010,173.000 km,105 cv en Valencia,Manual,5 puertas,5,105 cv,Gris,134 gr/m,Diesel,SÍ,Profesional,Monovolumen,165 cm,456 cm,185 cm,645 l,188 km/h,"6,3 l","4,5 l","5,2 l",1.541 kg,60 l,"12,6 s"
Renault Scénic Dci Limited Blue 110kw,22.490€,2019,10 km,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Gris,126 gr/m,Diesel,SÍ,Profesional,Monovolumen,165 cm,441 cm,187 cm,506 l,200 km/h,"5,7 l","4,2 l","4,8 l",1.562 kg,52 l,"12,1 s"
Ford S-max S-max 2.0tdci Titanium S 163,15.000€,2012,92.850 km,163 cv en Barcelona,Manual,5 puertas,5,163 cv,Gris-negro,139 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,477 cm,188 cm,854 l,205 km/h,"7,2 l","4,9 l","5,7 l",1.690 kg,70 l,"9,5 s"
Volkswagen Touran 1.6tdi Advance 105,12.900€,2014,173.301 km,105 cv,Manual,5 puertas,5,105 cv,Blanco,134 gr/m,Diesel,SÍ,Profesional,Monovolumen,167 cm,440 cm,179 cm,695 l,183 km/h,"6,3 l","4,5 l","5,1 l",1.539 kg,60 l,"12,8 s"
Seat Alhambra 2.0tdi Cr Eco. S&s Style 150,16.990€,2016,96.345 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Negro,134 gr/m,Diesel,SÍ,Profesional,Monovolumen,172 cm,485 cm,190 cm,885 l,198 km/h,"6,1 l","4,5 l","5,1 l",1.824 kg,73 l,"10,6 s"
Citroen C4 G.picasso 1.6bluehdi S&s Live Ed. 120,14.400€,2016,65.000 km,120 cv en Valencia,Manual,5 puertas,7,120 cv,Gris,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,645 l,189 km/h,"4,5 l","3,7 l","4,0 l",1.422 kg,55 l,"12,1 s"
Citroen C3 Picasso 1.6hdi Collection,6.800€,03/2013,158.600 km,92 cv en Guipuzcoa,Manual,5 puertas,5,92 cv,Rojo,119 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,408 cm,177 cm,385 l,173 km/h,"5,5 l","4,0 l","4,6 l",1.277 kg,50 l,"13,5 s"
Ford C-max C-max 1.6 Ti-vct Trend+ (flotas) 125,12.500€,12/2018,49.000 km,125 cv en Valencia,Manual,5 puertas,5,125 cv,Gris / plata,149 gr/m,Gasolina,SÍ,Profesional,Monovolumen,161 cm,438 cm,183 cm,471 l,188 km/h,"8,4 l","5,2 l","6,4 l",1.299 kg,55 l,"11,5 s"
Ford S-max S-max 2.0tdci Trend 120,14.310€,03/2016,96.718 km,120 cv,Manual,5 puertas,7,120 cv,Gris,129 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,480 cm,192 cm,285 l,183 km/h,"5,6 l","4,6 l","5,0 l",1.725 kg,70 l,"13,4 s"
Chrysler Voyager Grand 2.8crd Lx Confort Aut.,9.950€,2011,179.921 km,163 cv en Madrid,Automática secuencial,5 puertas,7,163 cv,Negro,222 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,514 cm,195 cm,0 l,0 km/h,"12,8 l","7,3 l","9,3 l",2.100 kg,76 l,"0,0 s"
Kia Carens 1.7crdi Vgt Eco-dynamics Concept,14.900€,04/2018,49.020 km,115 cv en Barcelona,Manual,5 puertas,5,115 cv,Plata,109 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,453 cm,181 cm,536 l,178 km/h,"4,7 l","3,9 l","4,2 l",1.482 kg,58 l,"13,2 s"
Renault Modus 1.5dci Authentique 85 Eco2,2.890€,2007,239.550 km,85 cv en Madrid,Manual,5 puertas,5,85 cv,Beige,119 gr/m,Diesel,SÍ,Profesional,Monovolumen,159 cm,379 cm,170 cm,198 l,171 km/h,"5,2 l","4,1 l","4,5 l",1.185 kg,49 l,"13,0 s"
Fiat 500l 500l 1.3mjt Ii S&s Trekking 95,12.500€,2017,47.000 km,95 cv en Valencia,Manual,5 puertas,5,95 cv,Amarillo,109 gr/m,Diesel,SÍ,Profesional,Monovolumen,167 cm,415 cm,178 cm,412 l,165 km/h,"5,1 l","3,6 l","4,2 l",1.380 kg,50 l,"14,3 s"
Ssangyong Rodius D22t Limted,20.900€,2017,28.000 km,178 cv en Zaragoza,Manual,5 puertas,7,178 cv,Blanco,189 gr/m,Diesel,SÍ,Profesional,Monovolumen,182 cm,513 cm,192 cm,875 l,187 km/h,"8,9 l","6,2 l","7,2 l",1.981 kg,80 l,"0,0 s"
Ford C-max C-max 1.5tdci Titanium Ps 120,12.400€,2016,91.849 km,120 cv en Girona,Automática secuencial,5 puertas,5,120 cv,Gris,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,438 cm,183 cm,471 l,184 km/h,"4,7 l","3,7 l","4,1 l",1.328 kg,53 l,"12,4 s"
Bmw Serie 2 225xe Iperformance Active Tourer,20.000€,05/2017,104.458 km,224 cv en Barcelona,Automática secuencial,5 puertas,5,224 cv,Negro,46 gr/m,Híbrido,SÍ,Profesional,Monovolumen,156 cm,434 cm,180 cm,468 l,202 km/h,"0,0 l","0,0 l","2,0 l",1.660 kg,51 l,"6,7 s"
Citroen C4 Picasso 1.6 Vti Sx,6.995€,02/2010,81.363 km,120 cv en Madrid,Manual,5 puertas,5,120 cv,Gris,159 gr/m,Gasolina,SÍ,Profesional,Monovolumen,168 cm,447 cm,183 cm,500 l,186 km/h,"9,3 l","5,4 l","6,9 l",1.415 kg,60 l,"13,3 s"
Peugeot Traveller 1.5bluehdi Active Compact 120,22.900€,04/2019,46.000 km,120 cv en Malaga,Manual,4 puertas,5,120 cv,,136 gr/m,Diesel,SÍ,Profesional,Monovolumen,189 cm,461 cm,192 cm,0 l,160 km/h,"5,3 l","4,7 l","4,9 l",1.625 kg,70 l,"13,4 s"
Ford C-max C-max 2.0tdci Titanium,5.500€,05/2011,230.193 km,136 cv en Castellon,Manual,5 puertas,5,136 cv,Plateado,149 gr/m,Diesel,SÍ,Profesional,Monovolumen,160 cm,437 cm,183 cm,473 l,200 km/h,"7,6 l","4,8 l","5,8 l",1.491 kg,53 l,"9,6 s"
Renault Scénic Grand 1.5dci Energy Limited 7pl.,11.990€,04/2016,105.502 km,110 cv en Sevilla,Manual,5 puertas,7,110 cv,Gris,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,165 cm,457 cm,185 cm,564 l,180 km/h,"4,5 l","3,9 l","4,1 l",1.516 kg,60 l,"13,5 s"
Citroen C4 Grand Picasso 1.6e-hdi Exclusive Cmp,7.950€,2013,185.350 km,112 cv en Madrid,Manual automatizada,5 puertas,7,112 cv,Rojo,132 gr/m,Diesel,SÍ,Profesional,Monovolumen,169 cm,459 cm,183 cm,208 l,181 km/h,"5,4 l","4,8 l","5,0 l",1.510 kg,60 l,"13,5 s"
Volkswagen Touran 1.6tdi Cr Bmt Advance 81kw,9.990€,08/2016,199.000 km,110 cv en Valencia,Manual,5 puertas,7,110 cv,Azul,116 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,187 km/h,"5,2 l","3,9 l","4,4 l",1.539 kg,58 l,"11,9 s"
Honda Jazz 1.3 I-vtec Comfort Navi,11.980€,10/2018,27.300 km,102 cv en Barcelona,Manual,5 puertas,5,102 cv,Plata lunar metalizado,117 gr/m,Gasolina,SÍ,Profesional,Monovolumen,155 cm,403 cm,169 cm,354 l,190 km/h,"6,2 l","4,4 l","5,1 l",1.073 kg,40 l,"11,3 s"
Volkswagen Touran 2.0tdi Cr Bmt Advance Dsg7 85kw,24.000€,05/2020,8.060 km,115 cv en Guipuzcoa,Automática secuencial,5 puertas,7,115 cv,Gris,123 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,188 km/h,"5,3 l","4,3 l","4,7 l",1.615 kg,58 l,"11,5 s"
Fiat Fiorino Combi 1.3mjt Sx 75,5.980€,06/2016,88.000 km,75 cv en Barcelona,Manual,5 puertas,5,75 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Monovolumen,172 cm,386 cm,172 cm,2.500 l,157 km/h,"5,5 l","3,7 l","4,4 l",1.165 kg,45 l,"0,0 s"
Peugeot 5008 1.6hdi Premium Cmp,4.650€,11/2009,240.400 km,110 cv en Madrid,Manual automatizada,5 puertas,5,110 cv,Gris,135 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,453 cm,184 cm,679 l,183 km/h,"6,2 l","4,5 l","5,1 l",1.473 kg,60 l,"12,5 s"
Peugeot 3008 1.6hdi Fap Business Line 110,11.990€,2016,137.193 km,112 cv,Manual,5 puertas,5,112 cv,Negro,130 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,437 cm,184 cm,432 l,181 km/h,"6,3 l","4,2 l","5,0 l",1.421 kg,60 l,"12,2 s"
Peugeot 3008 1.6hdi Fap Business Line 110,11.990€,2016,137.193 km,112 cv,Manual,5 puertas,5,112 cv,Negro,130 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,437 cm,184 cm,432 l,181 km/h,"6,3 l","4,2 l","5,0 l",1.421 kg,60 l,"12,2 s"
Peugeot 3008 1.6hdi Fap Business Line 110,11.990€,2016,137.193 km,112 cv,Manual,5 puertas,5,112 cv,Negro,130 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,437 cm,184 cm,432 l,181 km/h,"6,3 l","4,2 l","5,0 l",1.421 kg,60 l,"12,2 s"
Volkswagen Touran 2.0tdi Advance,11.490€,2011,115.499 km,140 cv en Madrid,Manual,5 puertas,5,140 cv,Gris,159 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,441 cm,179 cm,695 l,200 km/h,"7,6 l","5,2 l","6,0 l",1.633 kg,60 l,"10,2 s"
Volkswagen Golf Sportsvan 1.6tdi Cr Bmt Sport 81kw,15.900€,11/2016,72.000 km,110 cv,Manual,5 puertas,5,110 cv,Negro,106 gr/m,Diesel,SÍ,Profesional,Monovolumen,158 cm,434 cm,181 cm,500 l,192 km/h,"4,6 l","3,7 l","4,1 l",1.420 kg,50 l,"11,3 s"
Renault Espace 2.0dci Tt Initiale Paris Blue Edc 147kw,39.900€,12/2019,22.500 km,200 cv,Automática secuencial,5 puertas,5,200 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Monovolumen,168 cm,486 cm,189 cm,240 l,200 km/h,"5,7 l","4,8 l","5,1 l",1.659 kg,58 l,"9,7 s"
Peugeot 3008 1.6 Bluehdi Style Eat6 120,13.990€,10/2016,81.280 km,120 cv en Cadiz,Automática secuencial,5 puertas,5,120 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,437 cm,184 cm,432 l,181 km/h,"4,5 l","4,0 l","4,2 l",1.545 kg,60 l,"12,4 s"
Volkswagen Touran 1.6tdi Business Edition Dsg7 85kw,15.190€,2016,114.000 km,115 cv en Madrid,Automática secuencial,5 puertas,7,115 cv,Azul,111 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"4,8 l","4,1 l","4,3 l",1.560 kg,58 l,"11,4 s"
Fiat Fiorino Combi 1.3mjt Base 5pl. 75,6.800€,03/2016,121.126 km,75 cv en Castellon,Manual,5 puertas,5,75 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Monovolumen,172 cm,386 cm,172 cm,2.500 l,157 km/h,"5,5 l","3,7 l","4,4 l",1.165 kg,45 l,"0,0 s"
Mercedes Clase V V 220d Largo Avantgarde,58.000€,2020,8 km,163 cv en Girona,Automática secuencial,4 puertas,6,163 cv,Negro,157 gr/m,Diesel,SÍ,Profesional,Monovolumen,188 cm,514 cm,193 cm,1.030 l,195 km/h,"6,2 l","5,9 l","6,0 l",2.152 kg,70 l,"11,0 s"
Ford Transit Connect Ft 230 Kombi S&s B. Larga L2 Trend 120,13.300€,01/2019,80.457 km,119 cv,Manual,5 puertas,5,119 cv,Blanco,122 gr/m,Diesel,SÍ,Profesional,Monovolumen,183 cm,482 cm,184 cm,0 l,171 km/h,"4,9 l","4,4 l","4,6 l",1.714 kg,60 l,"12,6 s"
Volkswagen Sharan 1.9tdi Comfortline,4.500€,04/2003,261.000 km,115 cv en Navarra,Manual,5 puertas,7,115 cv,Gris,0 gr/m,Diesel,SÍ,Profesional,Monovolumen,173 cm,463 cm,181 cm,0 l,181 km/h,"7,7 l","4,9 l","6,0 l",1.700 kg,70 l,"13,7 s"
Citroen C4 Grand Picasso 1.6e-hdi Exclusive 115,9.900€,02/2014,168.999 km,115 cv en Malaga,Manual,5 puertas,7,115 cv,,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,645 l,189 km/h,"4,5 l","3,8 l","4,0 l",1.395 kg,55 l,"12,1 s"
Citroen C4 Grand Picasso 1.6bluehdi S&s Live 120,14.900€,04/2017,89.451 km,120 cv en Malaga,Manual,5 puertas,7,120 cv,Gris,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,643 l,188 km/h,"4,6 l","3,7 l","4,0 l",1.422 kg,57 l,"11,7 s"
Citroen C4 Grand Picasso 1.6bluehdi S&s Feel 120,14.800€,02/2016,75.451 km,120 cv en Malaga,Manual,5 puertas,7,120 cv,Azul,106 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,643 l,188 km/h,"4,6 l","3,7 l","4,0 l",1.422 kg,57 l,"11,7 s"
Citroen C4 Grand Picasso 1.6e-hdi Intensive Etg6 115,13.900€,02/2014,80.121 km,115 cv en Malaga,Manual automatizada,5 puertas,7,115 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,645 l,189 km/h,"4,4 l","3,7 l","4,0 l",1.395 kg,55 l,"12,6 s"
Citroen C4 Picasso 1.6hdi Exclusive Cmp,7.600€,11/2011,146.297 km,110 cv en Malaga,Manual automatizada,5 puertas,5,110 cv,Azul,142 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,447 cm,183 cm,500 l,180 km/h,"6,5 l","4,8 l","5,4 l",1.499 kg,60 l,"13,2 s"
