title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Ford Focus Sportbreak 1.5ecoblue Active Aut.,17.500€,09/2019,11.396 km,120 cv en Madrid,Automática secuencial,5 puertas,5,120 cv,Rojo race (sólido),107 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,467 cm,183 cm,541 l,0 km/h,"4,7 l","3,4 l","4,6 l",1.293 kg,47 l,"10,7 s"
Seat León St 1.6tdi Cr S&s Style 115,12.290€,03/2017,104.921 km,115 cv en Madrid,Manual,5 puertas,5,115 cv,Blanco,102 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,455 cm,182 cm,587 l,194 km/h,"4,6 l","3,5 l","3,9 l",1.352 kg,50 l,"10,6 s"
Peugeot 508 Sw 1.5 Bluehdi S&s Allure Eat8 130,22.900€,05/2019,12.451 km,130 cv en Cadiz,Automática secuencial,5 puertas,5,130 cv,Azul,98 gr/m,Diesel,SÍ,Profesional,Stationwagon,142 cm,478 cm,186 cm,530 l,210 km/h,"4,0 l","3,4 l","3,6 l",1.430 kg,62 l,"10,1 s"
Peugeot 308 Sw 1.5bluehdi S&s Allure 130,13.890€,06/2019,30.328 km,130 cv,Manual,5 puertas,5,130 cv,Negro,98 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,459 cm,180 cm,610 l,203 km/h,"4,1 l","3,3 l","3,6 l",1.295 kg,53 l,"10,0 s"
Volvo V60 D6 Plug-in Hybrid Awd Aut.,17.490€,2014,193.000 km,283 cv en Madrid,Automática secuencial,5 puertas,5,283 cv,Negro,48 gr/m,Híbrido,SÍ,Profesional,Stationwagon,148 cm,464 cm,187 cm,304 l,230 km/h,"2,3 l","1,4 l","1,8 l",1.961 kg,45 l,"7,9 s"
Volkswagen Golf Variant 1.6tdi Cr Bmt Advance 105,9.300€,06/2015,117.457 km,105 cv en Asturias,Manual,5 puertas,5,105 cv,Gris oscuro,102 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,180 cm,605 l,193 km/h,"4,9 l","3,3 l","3,9 l",1.395 kg,50 l,"11,2 s"
Bmw Serie 3 320d Touring,9.250€,06/2009,138.153 km,177 cv,Manual,5 puertas,5,177 cv,Negro,131 gr/m,Diesel,SÍ,Profesional,Stationwagon,142 cm,452 cm,182 cm,460 l,228 km/h,"6,1 l","4,2 l","4,9 l",1.505 kg,61 l,"8,1 s"
Renault Clio Sport Tourer 1.5dci Energy Business 55kw,10.200€,09/2018,33.987 km,"75 cv en Palmas, Las",Manual,5 puertas,5,75 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,427 cm,173 cm,443 l,168 km/h,"4,3 l","3,2 l","3,6 l",1.119 kg,45 l,"14,3 s"
Seat Exeo St 2.0 Tsi Sport 210,12.990€,09/2011,101.791 km,210 cv,Manual,5 puertas,5,210 cv,Negro,164 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,467 cm,177 cm,442 l,239 km/h,"9,7 l","5,4 l","7,0 l",1.565 kg,70 l,"7,3 s"
Audi A4 Avant 2.0tdi Design Edition 110kw,14.990€,2015,134.000 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Azul,111 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,473 cm,184 cm,505 l,215 km/h,"4,8 l","3,6 l","4,0 l",1.550 kg,40 l,"9,2 s"
Seat León St 1.4 Tsi S&s Style 125,10.600€,2016,88.800 km,125 cv en Valencia,Manual,5 puertas,5,125 cv,Gris,120 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,454 cm,182 cm,587 l,203 km/h,"6,7 l","4,3 l","5,2 l",1.267 kg,50 l,"9,4 s"
Audi A4 Avant 2.0tdi Design Edition 110kw,18.990€,2016,92.000 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Negro,111 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,473 cm,184 cm,505 l,215 km/h,"4,8 l","3,6 l","4,0 l",1.550 kg,40 l,"9,2 s"
Seat León St 2.0tdi Cr S&s Fr,14.720€,10/2016,82.911 km,150 cv,Manual,5 puertas,5,150 cv,Gris,112 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,454 cm,182 cm,587 l,215 km/h,"5,3 l","3,9 l","4,4 l",1.350 kg,50 l,"8,6 s"
Bmw Serie 5 518da Touring Luxury,15.950€,2015,180.000 km,150 cv en Madrid,Automática secuencial,5 puertas,5,150 cv,Negro,123 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,491 cm,186 cm,560 l,209 km/h,"5,5 l","4,2 l","4,7 l",1.730 kg,70 l,"9,8 s"
Bmw Serie 3 318da Touring Luxury (4.75),13.950€,2015,180.000 km,143 cv en Madrid,Automática secuencial,5 puertas,5,143 cv,Negro,123 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,462 cm,181 cm,495 l,210 km/h,"5,7 l","4,1 l","4,7 l",1.570 kg,57 l,"9,2 s"
Bmw Serie 3 318d Touring,16.250€,2016,90.414 km,150 cv en Alicante,Manual,5 puertas,5,150 cv,Azul,118 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,463 cm,181 cm,495 l,210 km/h,"5,2 l","4,1 l","4,5 l",1.540 kg,60 l,"9,0 s"
Volkswagen Golf Variant 1.6tdi Cr Bmt Advance 110,10.900€,07/2016,115.000 km,110 cv en Ciudad Real,Manual,5 puertas,5,110 cv,Azul,103 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,180 cm,605 l,196 km/h,"4,6 l","3,6 l","4,0 l",1.395 kg,50 l,"11,0 s"
Audi A4 Avant 2.0tdi Design Ed. S-t 110kw,29.900€,01/2018,26.335 km,150 cv en Murcia,Automática secuencial,5 puertas,5,150 cv,Blanco ibis,112 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,473 cm,184 cm,505 l,215 km/h,"5,5 l","2,9 l","4,1 l",1.550 kg,40 l,"9,2 s"
Toyota Auris Touring Sports Hybrid 140h Feel!,14.298€,04/2017,85.653 km,136 cv,Automática continua,5 puertas,5,136 cv,Negro,92 gr/m,Híbrido,SÍ,Profesional,Stationwagon,149 cm,460 cm,176 cm,530 l,175 km/h,"3,9 l","3,9 l","4,0 l",1.310 kg,45 l,"11,2 s"
Peugeot 308 Sw 2.0 Bluehdi Allure Eat6 150,11.690€,10/2016,52.744 km,150 cv,Automática secuencial,5 puertas,5,150 cv,Plateado,111 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,459 cm,180 cm,610 l,209 km/h,"5,0 l","3,8 l","4,2 l",1.495 kg,53 l,"8,9 s"
Volkswagen Golf Variant 2.0tdi Cr Bmt Sport Dsg 150,16.490€,2014,112.000 km,150 cv en Valencia,Automática secuencial,5 puertas,5,150 cv,Blanco,120 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,180 cm,605 l,216 km/h,"5,4 l","4,1 l","4,5 l",1.454 kg,50 l,"8,9 s"
Mercedes Clase C C Estate 220d,24.900€,10/2016,91.239 km,170 cv,Manual,5 puertas,5,170 cv,Marrón,108 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,470 l,230 km/h,"5,2 l","3,7 l","4,3 l",1.595 kg,66 l,"7,9 s"
Mercedes Clase C C Estate 220d,24.900€,10/2016,91.239 km,"170 cv en Palmas, Las",Manual,5 puertas,5,170 cv,Marrón,108 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,470 l,230 km/h,"5,2 l","3,7 l","4,3 l",1.595 kg,66 l,"7,9 s"
Volvo V90 D4 Momentum Aut. 190,40.490€,2020,5 km,190 cv en Burgos,Automática secuencial,5 puertas,5,190 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,494 cm,189 cm,560 l,230 km/h,"5,7 l","4,5 l","4,9 l",1.702 kg,55 l,"8,2 s"
Volkswagen Passat Variant 2.0tdi Sport 110kw,18.995€,2016,130.000 km,150 cv en Sevilla,Automática,5 puertas,5,150 cv,Gris,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,477 cm,183 cm,650 l,218 km/h,"4,9 l","3,8 l","4,3 l",1.505 kg,66 l,"8,9 s"
Fiat Tipo Sw 1.6 Multijet Ii S Design Ddct,14.273€,10/2018,46.159 km,120 cv,Automática secuencial,5 puertas,5,120 cv,Negro,99 gr/m,Diesel,SÍ,Profesional,Stationwagon,151 cm,457 cm,179 cm,550 l,192 km/h,"4,4 l","3,3 l","3,7 l",1.350 kg,50 l,"10,4 s"
Renault Talisman S.t. 1.6dci Energy Intens Edc 96kw,12.990€,2016,160.000 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Azul,115 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,485 cm,187 cm,572 l,200 km/h,"5,0 l","4,0 l","4,4 l",1.611 kg,52 l,"11,2 s"
Skoda Superb Combi 2.0tdi Cr Elegance,10.950€,2015,195.000 km,140 cv en Madrid,Manual,5 puertas,5,140 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,151 cm,483 cm,182 cm,633 l,211 km/h,"5,6 l","4,0 l","4,6 l",1.554 kg,60 l,"10,1 s"
Volvo V90 D3 Momentum 150,21.990€,2017,179.000 km,149 cv en Madrid,Manual,5 puertas,5,149 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,494 cm,189 cm,560 l,230 km/h,"5,4 l","4,0 l","4,5 l",1.656 kg,55 l,"8,2 s"
Volvo V60 D3 Momentum,11.990€,2015,180.000 km,136 cv en Madrid,Manual,5 puertas,5,136 cv,Rojo,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,464 cm,187 cm,430 l,205 km/h,"5,2 l","4,1 l","4,5 l",1.675 kg,68 l,"10,4 s"
Peugeot 508 Sw 2.0bluehdi Gt Aut. 180,16.890€,02/2017,129.056 km,180 cv en Madrid,Automática secuencial,5 puertas,5,180 cv,Azul marino,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,483 cm,183 cm,512 l,226 km/h,"5,6 l","4,0 l","4,6 l",1.695 kg,72 l,"8,6 s"
Volkswagen Golf Variant 2.0tdi Cr Bmt Sport Dsg 150,13.505€,03/2015,122.692 km,150 cv,Automática secuencial,5 puertas,5,150 cv,Gris plata,120 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,180 cm,605 l,216 km/h,"5,4 l","4,1 l","4,5 l",1.454 kg,50 l,"8,9 s"
Fiat Tipo Sw 1.4 T-jet Easy,10.890€,2018,14.966 km,120 cv en Barcelona,Manual,5 puertas,5,120 cv,Blanco,139 gr/m,Gasolina,SÍ,Profesional,Stationwagon,151 cm,457 cm,179 cm,550 l,200 km/h,"11,4 l","6,5 l","8,3 l",1.310 kg,50 l,"10,1 s"
Peugeot 308 Sw 1.5bluehdi S&s Active 130,9.990€,01/2018,117.831 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Blanco banquise,96 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,459 cm,180 cm,610 l,184 km/h,"4,3 l","3,2 l","3,6 l",1.275 kg,53 l,"11,3 s"
Opel Insignia St 1.6cdti S&s Business 120,10.900€,2016,149.990 km,120 cv en Huelva,Manual,5 puertas,5,120 cv,Rojo,109 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,491 cm,186 cm,540 l,0 km/h,"4,9 l","3,7 l","4,1 l",1.623 kg,70 l,"0,0 s"
Ford Mondeo Sportbreak 2.0 Hev Titanium,23.990€,02/2020,NUEVO,187 cv en Valladolid,Automática secuencial,5 puertas,5,187 cv,Negro,99 gr/m,Híbrido,SÍ,Profesional,Stationwagon,150 cm,487 cm,185 cm,525 l,187 km/h,"4,9 l","3,8 l","4,8 l",1.579 kg,51 l,"9,2 s"
Toyota Auris Touring Sports Hybrid 140h Advance,13.950€,07/2016,22.000 km,136 cv en Barcelona,Automática continua,5 puertas,5,136 cv,Gris,103 gr/m,Híbrido,SÍ,Profesional,Stationwagon,149 cm,460 cm,176 cm,530 l,175 km/h,"3,9 l","3,9 l","4,5 l",1.310 kg,45 l,"11,2 s"
Renault Mégane S.t. 1.2 Tce Energy Limited S&s,9.159€,07/2016,92.536 km,115 cv,Manual,5 puertas,5,115 cv,Blanco,119 gr/m,Gasolina,SÍ,Profesional,Stationwagon,151 cm,456 cm,180 cm,524 l,185 km/h,"6,4 l","4,6 l","5,3 l",1.284 kg,60 l,"11,2 s"
Toyota Corolla Touring Sports 180h Trek,24.800€,2021,1 km,184 cv en Madrid,Automática continua,5 puertas,5,184 cv,Verde,89 gr/m,Híbrido,SÍ,Profesional,Stationwagon,144 cm,465 cm,179 cm,581 l,180 km/h,"3,6 l","4,0 l","3,9 l",1.445 kg,0 l,"8,1 s"
Seat León St 1.5 Ecotsi S&s Fr 150,16.900€,09/2019,15.121 km,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Rojo,110 gr/m,Gasolina,SÍ,Profesional,Stationwagon,144 cm,455 cm,182 cm,587 l,215 km/h,"6,1 l","4,1 l","4,8 l",1.275 kg,50 l,"8,2 s"
Peugeot 308 Sw 1.5bluehdi S&s Allure 130,12.990€,2019,77.000 km,130 cv en Zaragoza,Manual,5 puertas,5,130 cv,Gris,98 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,459 cm,180 cm,610 l,203 km/h,"4,1 l","3,3 l","3,6 l",1.295 kg,53 l,"10,0 s"
Volkswagen Passat Variant 2.0tdi Highline Dsg 170,4.999€,2008,285.000 km,170 cv en Madrid,Automática secuencial,5 puertas,5,170 cv,Gris,177 gr/m,Diesel,SÍ,Profesional,Stationwagon,152 cm,477 cm,182 cm,603 l,217 km/h,"8,6 l","5,5 l","6,6 l",1.534 kg,70 l,"8,8 s"
Hyundai I30 I30 Cw 1.6crdi Go 116,12.590€,10/2018,60.800 km,116 cv,Manual,5 puertas,5,116 cv,Blanco,99 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,459 cm,180 cm,602 l,188 km/h,"4,2 l","3,6 l","3,8 l",1.310 kg,50 l,"11,3 s"
Seat León St 1.4 Tsi S&s Style 140,10.400€,01/2013,88.506 km,140 cv en Barcelona,Manual,5 puertas,5,140 cv,Blanco,119 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,454 cm,182 cm,587 l,211 km/h,"6,4 l","4,5 l","5,2 l",1.275 kg,50 l,"8,4 s"
Kia Ceed Tourer 1.0 T-gdi Eco-dynamics Drive 120,20.600€,2019,11.848 km,120 cv en Alicante,Manual,5 puertas,5,120 cv,Rojo,115 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,460 cm,180 cm,625 l,190 km/h,"6,8 l","3,7 l","5,3 l",1.349 kg,50 l,"11,4 s"
Audi A4 Avant 35 Tdi Black Line S Tronic 120kw,38.990€,02/2020,6.094 km,163 cv,Automática secuencial,5 puertas,5,163 cv,Azul,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,476 cm,185 cm,495 l,223 km/h,"4,3 l","3,6 l","3,9 l",1.615 kg,54 l,"8,5 s"
Toyota Avensis Ts 115d Business,11.490€,07/2016,69.000 km,"112 cv en Palmas, Las",Manual,5 puertas,5,112 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,482 cm,181 cm,543 l,185 km/h,"5,1 l","3,7 l","4,2 l",1.490 kg,60 l,"11,7 s"
Renault Mégane S.t. 1.5dci Energy Zen 81kw,13.818€,02/2018,41.746 km,110 cv,Manual,5 puertas,5,110 cv,Blanco,95 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,463 cm,181 cm,521 l,187 km/h,"4,2 l","3,4 l","3,7 l",1.325 kg,47 l,"11,6 s"
Skoda Octavia Combi 1.0 Tsi Ambition,14.495€,2019,19.220 km,115 cv en Sevilla,Manual,5 puertas,5,115 cv,Blanco,111 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,467 cm,181 cm,610 l,201 km/h,"5,9 l","4,2 l","4,8 l",1.247 kg,50 l,"10,1 s"
Suzuki Swace 1.8l Gle,20.600€,12/2020,1 km,122 cv en Madrid,Automática secuencial,5 puertas,5,122 cv,Blanco,78 gr/m,Híbrido,SÍ,Profesional,Stationwagon,149 cm,466 cm,179 cm,596 l,180 km/h,"0,0 l","0,0 l","0,0 l",1.400 kg,43 l,"11,1 s"
Bmw Serie 5 520da Touring,25.900€,09/2016,68.054 km,190 cv en Huelva,Automática secuencial,5 puertas,5,190 cv,Gris,118 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,491 cm,186 cm,560 l,226 km/h,"5,2 l","4,1 l","4,5 l",1.735 kg,70 l,"8,0 s"
Toyota Auris Touring Sports Hybrid 140h Feel!,13.975€,01/2018,58.989 km,136 cv en Madrid,Automática continua,5 puertas,5,136 cv,Blanco,92 gr/m,Híbrido,SÍ,Profesional,Stationwagon,149 cm,460 cm,176 cm,530 l,175 km/h,"3,9 l","3,9 l","4,0 l",1.310 kg,45 l,"11,2 s"
Volkswagen Passat Variant 2.0tdi Bmt Sport 4m Dsg 140kw,21.750€,2017,103.708 km,190 cv en Alicante,Automática secuencial,5 puertas,5,190 cv,Gris,135 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,477 cm,183 cm,650 l,228 km/h,"6,1 l","4,6 l","5,1 l",1.674 kg,66 l,"7,7 s"
Peugeot 508 Sw Hybrid 225 Gt Line E-eat8,37.700€,01/2020,8.492 km,224 cv en Madrid,Automática secuencial,5 puertas,5,224 cv,Blanco nacarado,36 gr/m,Híbrido,SÍ,Profesional,Stationwagon,142 cm,478 cm,186 cm,530 l,240 km/h,"0,0 l","0,0 l","1,4 l",1.720 kg,62 l,"8,1 s"
Volvo V90 D4 Inscription Aut. 190,35.895€,01/2019,20.678 km,190 cv en Madrid,Automática secuencial,5 puertas,5,190 cv,Denim blue c723e,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,494 cm,189 cm,560 l,230 km/h,"5,2 l","4,1 l","4,5 l",1.702 kg,55 l,"8,2 s"
Audi A4 Avant 35 Tdi Advanced S Tronic 120kw,39.000€,01/2019,10.750 km,163 cv en Murcia,Automática secuencial,5 puertas,5,163 cv,Gris manhattan,107 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,476 cm,185 cm,495 l,223 km/h,"4,3 l","3,6 l","3,9 l",1.615 kg,54 l,"8,5 s"
Audi A4 Avant 35 Tdi Advanced S Tronic 110kw (4.75),39.000€,01/2019,10 km,150 cv en Murcia,Automática secuencial,5 puertas,5,150 cv,Blanco ibis,121 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,473 cm,184 cm,505 l,215 km/h,"5,0 l","3,8 l","4,6 l",1.550 kg,40 l,"9,2 s"
Peugeot 308 Sw 1.2 Puretech S&s Active Pack 130,16.600€,2020,NUEVO,130 cv en Burgos,Manual,5 puertas,5,130 cv,Azul,102 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,459 cm,180 cm,610 l,198 km/h,"5,4 l","3,9 l","4,5 l",1.205 kg,53 l,"10,1 s"
Toyota Auris Touring Sports 130 Active,8.950€,2014,89.750 km,132 cv en Alicante,Manual,5 puertas,5,132 cv,Blanco,140 gr/m,Gasolina,SÍ,Profesional,Stationwagon,148 cm,456 cm,176 cm,530 l,195 km/h,"7,9 l","4,9 l","6,1 l",1.205 kg,50 l,"0,0 s"
Audi A4 Avant 2.0tdi Dpf S Line Edition Q. 177,16.450€,2013,108.000 km,177 cv en Madrid,Manual,5 puertas,5,177 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,470 cm,183 cm,490 l,222 km/h,"6,3 l","4,7 l","5,3 l",1.675 kg,61 l,"7,9 s"
Opel Insignia St 2.0cdti S&s Sportive 170,12.450€,2015,139.000 km,170 cv en Madrid,Manual,5 puertas,5,170 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Stationwagon,152 cm,491 cm,186 cm,540 l,220 km/h,"5,8 l","4,0 l","4,7 l",1.658 kg,70 l,"9,4 s"
Renault Laguna G.tour 2.0dci Energy Bose Edition 130,10.000€,2015,117.000 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Gris,120 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,480 cm,181 cm,508 l,202 km/h,"5,5 l","4,1 l","4,6 l",1.430 kg,66 l,"11,0 s"
Skoda Octavia Combi 1.6tdi Cr Ambition Greenline,10.450€,2016,146.000 km,110 cv en Madrid,Manual,5 puertas,5,110 cv,Azul,90 gr/m,Diesel,SÍ,Profesional,Stationwagon,147 cm,466 cm,181 cm,610 l,204 km/h,"3,9 l","3,2 l","3,5 l",1.170 kg,50 l,"10,7 s"
Mercedes Clase C C Estate 200d 9g-tronic,32.790€,12/2019,13.605 km,160 cv en Jaen,Automática secuencial,5 puertas,5,160 cv,Azul brillante,117 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,460 l,216 km/h,"5,7 l","3,0 l","4,4 l",1.615 kg,66 l,"8,4 s"
Toyota Auris Touring Sports 120d Active,10.450€,2014,105.000 km,124 cv en Madrid,Manual,5 puertas,5,124 cv,Azul,115 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,176 cm,530 l,195 km/h,"5,7 l","3,5 l","4,4 l",1.345 kg,50 l,"0,0 s"
Toyota Avensis Cs 120d Comfort,11.450€,2013,102.000 km,124 cv en Madrid,Manual,5 puertas,5,124 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,478 cm,181 cm,543 l,200 km/h,"5,6 l","3,9 l","4,5 l",1.520 kg,60 l,"10,1 s"
Seat León St 1.8 Tsi S&s Xcellence 180,16.450€,2017,35.990 km,180 cv en Barcelona,Manual,5 puertas,5,180 cv,Rojo,138 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,455 cm,182 cm,587 l,226 km/h,"7,5 l","5,1 l","6,0 l",1.355 kg,50 l,"7,8 s"
Fiat Tipo Sw 1.6 Multijet Ii S Design,6.690€,11/2017,142.145 km,120 cv,Manual,5 puertas,5,120 cv,Blanco,98 gr/m,Diesel,SÍ,Profesional,Stationwagon,151 cm,457 cm,179 cm,550 l,200 km/h,"4,4 l","3,3 l","3,7 l",1.320 kg,50 l,"10,1 s"
Seat León St 1.8 Tsi S&s Xcellence 180,16.450€,06/2017,35.990 km,180 cv en Barcelona,Manual,5 puertas,5,180 cv,Rojo desire,138 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,455 cm,182 cm,587 l,226 km/h,"7,5 l","5,1 l","6,0 l",1.355 kg,50 l,"7,8 s"
Bmw Serie 3 318d Touring (4.75),16.795€,2016,100.000 km,150 cv en Sevilla,Automática,5 puertas,5,150 cv,Negro,122 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,463 cm,181 cm,495 l,210 km/h,"5,3 l","4,2 l","4,6 l",1.540 kg,60 l,"9,0 s"
Bmw Serie 5 520d Touring,18.500€,07/2012,82.243 km,184 cv,Manual,5 puertas,5,184 cv,Blanco,130 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,491 cm,186 cm,560 l,222 km/h,"6,2 l","4,5 l","5,1 l",1.710 kg,70 l,"8,3 s"
Audi A4 Avant 35 Tdi Black Line S Tronic 120kw,39.490€,02/2020,3.500 km,163 cv,Automática secuencial,5 puertas,5,163 cv,Azul,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,476 cm,185 cm,495 l,223 km/h,"4,3 l","3,6 l","3,9 l",1.615 kg,54 l,"8,5 s"
Peugeot 308 Sw 1.6 Bluehdi Style 120,7.190€,08/2016,159.760 km,120 cv,Manual,5 puertas,5,120 cv,Blanco,96 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,459 cm,180 cm,610 l,194 km/h,"4,4 l","3,2 l","3,7 l",1.370 kg,53 l,"10,1 s"
Seat León St 1.6tdi Cr S&s Style 115,12.250€,2017,60.259 km,115 cv en Alicante,Manual,5 puertas,5,115 cv,Blanco,102 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,455 cm,182 cm,587 l,194 km/h,"4,6 l","3,5 l","3,9 l",1.352 kg,50 l,"10,6 s"
Toyota Auris Touring Sports Hybrid 140h Active,14.700€,11/2016,44.599 km,136 cv,Automática continua,5 puertas,5,136 cv,,95 gr/m,Híbrido,SÍ,Profesional,Stationwagon,149 cm,460 cm,176 cm,530 l,175 km/h,"3,5 l","3,4 l","4,2 l",1.310 kg,45 l,"11,2 s"
Toyota Auris Touring Sports Hybrid 140h Active,14.700€,11/2016,44.599 km,"136 cv en Palmas, Las",Automática continua,5 puertas,5,136 cv,,95 gr/m,Híbrido,SÍ,Profesional,Stationwagon,149 cm,460 cm,176 cm,530 l,175 km/h,"3,5 l","3,4 l","4,2 l",1.310 kg,45 l,"11,2 s"
Honda Civic Tourer 1.6 I-dtec Elegance Navi,12.750€,2017,93.604 km,120 cv en Alicante,Manual,5 puertas,5,120 cv,Blanco,103 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,459 cm,177 cm,624 l,195 km/h,"4,3 l","3,7 l","3,9 l",1.342 kg,50 l,"10,4 s"
Audi A4 Avant 2.0tdi Advanced Ed. S-t 110kw,21.790€,06/2017,32.311 km,150 cv,Automática secuencial,5 puertas,5,150 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,473 cm,184 cm,505 l,215 km/h,"5,5 l","2,9 l","4,1 l",1.550 kg,40 l,"9,2 s"
Audi A4 Avant 2.0tdi Cd 150 Multitronic,19.290€,08/2016,46.672 km,150 cv,Automática secuencial,5 puertas,5,150 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,470 cm,183 cm,490 l,200 km/h,"5,4 l","4,3 l","4,7 l",1.705 kg,63 l,"9,5 s"
Bmw Serie 3 320da Touring Efficient Dynamics,17.999€,2016,70.672 km,163 cv en Alicante,Automática secuencial,5 puertas,5,163 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,462 cm,181 cm,495 l,222 km/h,"5,1 l","3,8 l","4,3 l",1.510 kg,57 l,"8,2 s"
Mercedes Clase Cla Cla Shooting Brake 200d 7g-dct,27.500€,11/2016,58.670 km,136 cv en Barcelona,Automática secuencial,5 puertas,5,136 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,464 cm,178 cm,495 l,215 km/h,"4,8 l","3,6 l","4,1 l",1.555 kg,50 l,"9,2 s"
Seat León St 1.5 Ecotsi S&s Style 130,16.100€,12/2019,3.590 km,130 cv en Barcelona,Manual,5 puertas,5,130 cv,Gris plata,110 gr/m,Gasolina,SÍ,Profesional,Stationwagon,145 cm,455 cm,182 cm,587 l,207 km/h,"6,3 l","4,0 l","4,8 l",1.279 kg,50 l,"9,5 s"
Mercedes Clase C C Estate 200d 9g-tronic,42.400€,02/2021,0 km,160 cv en Sevilla,Automática secuencial,5 puertas,5,160 cv,Plata mojave,117 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,470 cm,181 cm,460 l,216 km/h,"5,7 l","3,0 l","4,4 l",1.615 kg,66 l,"8,4 s"
