title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Fiat 500 C 1.2 Lounge,8.490€,02/2014,95.055 km,69 cv,Manual,2 puertas,4,69 cv,Blanco,117 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,355 cm,163 cm,182 l,160 km/h,"6,4 l","4,3 l","5,1 l",905 kg,35 l,"13,4 s"
Mercedes Clase C C Coupé 250d 9g-tronic,31.990€,2016,63.000 km,204 cv en Pontevedra,Automática secuencial,2 puertas,4,204 cv,Negro,115 gr/m,Diesel,SÍ,Profesional,Coupe,141 cm,469 cm,181 cm,380 l,247 km/h,"5,0 l","4,2 l","4,6 l",1.645 kg,66 l,"6,7 s"
Mercedes Clase C C Coupé 220d 9g-tronic,29.999€,2016,64.000 km,170 cv en Navarra,Automática secuencial,2 puertas,4,170 cv,Gris,112 gr/m,Diesel,SÍ,Profesional,Coupe,141 cm,469 cm,181 cm,380 l,234 km/h,"5,4 l","3,7 l","4,4 l",1.615 kg,66 l,"7,5 s"
Bmw X6 Xdrive 40da,36.990€,2015,180.000 km,313 cv en Pontevedra,Automática secuencial,5 puertas,5,313 cv,Blanco,183 gr/m,Diesel,SÍ,Profesional,Coupe,170 cm,491 cm,199 cm,550 l,240 km/h,"7,9 l","6,4 l","7,0 l",2.105 kg,85 l,"5,8 s"
Mercedes Clase Sl Sl 320,12.900€,1995,184.140 km,231 cv en Barcelona,Automática,2 puertas,2,231 cv,Rojo,0 gr/m,Gasolina,SÍ,Profesional,Roadster,130 cm,450 cm,181 cm,0 l,0 km/h,"18,2 l","9,2 l","12,5 l",1.780 kg,0 l,"8,4 s"
Alfa Romeo Spider 2.0 Ts 16v L,6.200€,04/1996,130.000 km,150 cv en Alava,Manual,2 puertas,2,150 cv,Rojo,0 gr/m,Gasolina,SÍ,Profesional,Roadster,132 cm,429 cm,178 cm,0 l,0 km/h,"0,0 l","6,8 l","9,7 l",1.370 kg,0 l,"8,4 s"
Mercedes Clase Cl Cl 500 Aut.,8.500€,2003,213.000 km,306 cv en Ourense,Automática,2 puertas,4,306 cv,Gris,285 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,499 cm,186 cm,450 l,250 km/h,"19,4 l","9,9 l","13,4 l",1.865 kg,50 l,"6,5 s"
Mercedes Clase Clk Clk 200 K,11.000€,05/2004,136.000 km,163 cv en Barcelona,Manual,2 puertas,4,163 cv,Negro,0 gr/m,Gasolina,SÍ,Profesional,Coupe,141 cm,464 cm,174 cm,0 l,0 km/h,"15,9 l","8,6 l","12,2 l",1.540 kg,62 l,"9,3 s"
Audi A7 Sportback 3.0bitdi Quattro Tiptronic,64.450€,02/2018,708 km,320 cv en Almeria,Automática secuencial,5 puertas,4,320 cv,Blanco,164 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,497 cm,191 cm,535 l,250 km/h,"7,5 l","5,6 l","6,2 l",1.970 kg,73 l,"5,2 s"
Volkswagen Passat Cc Passat Cc 2.0tdi Bmt 4m Dsg 170,12.900€,2011,140.000 km,170 cv en Murcia,Automática secuencial,4 puertas,4,170 cv,Azul,154 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,480 cm,186 cm,532 l,220 km/h,"7,0 l","5,2 l","5,9 l",1.627 kg,70 l,"8,5 s"
Mercedes Clase Clk Clk Cabrio 430 Elegance,16.750€,2002,36.000 km,279 cv en Avila,Automática,2 puertas,4,279 cv,Azul,0 gr/m,Gasolina,SÍ,Profesional,Convertible,135 cm,457 cm,172 cm,0 l,0 km/h,"17,7 l","9,0 l","12,2 l",1.755 kg,0 l,"7,4 s"
Bmw X6 Xdrive 50ia,27.990€,2008,129.000 km,"408 cv en Palmas, Las",Automática secuencial,5 puertas,4,408 cv,Azul,292 gr/m,Gasolina,SÍ,Profesional,Coupe,169 cm,488 cm,198 cm,570 l,250 km/h,"17,6 l","9,5 l","12,5 l",2.265 kg,85 l,"5,4 s"
Jaguar F-type F-type Coupé 3.0 V6 340,44.000€,2017,35.000 km,340 cv en Alicante,Automática,3 puertas,2,340 cv,Rojo,234 gr/m,Gasolina,SÍ,Profesional,Coupe,131 cm,448 cm,192 cm,324 l,260 km/h,"13,5 l","7,6 l","9,8 l",1.567 kg,70 l,"5,7 s"
Abarth 500 Abarth 595c 1.4t-jet,19.400€,03/2018,25.400 km,135 cv,Manual,2 puertas,4,135 cv,Nero scorpione metallizzato,139 gr/m,Gasolina,SÍ,Profesional,Convertible,148 cm,355 cm,163 cm,182 l,205 km/h,"7,9 l","4,9 l","6,0 l",1.075 kg,35 l,"7,9 s"
Mercedes Clase Gle Gle Coupé 350d 4matic Aut.,65.600€,06/2017,65.425 km,258 cv,Automática secuencial,5 puertas,5,258 cv,Gris,189 gr/m,Diesel,SÍ,Profesional,Coupe,173 cm,490 cm,200 cm,650 l,226 km/h,"8,0 l","6,7 l","7,2 l",2.250 kg,93 l,"7,0 s"
Peugeot 308 Cc 2.0hdi Sport,8.200€,2009,132.700 km,140 cv en Illes Balears,Manual,2 puertas,4,140 cv,Negro,155 gr/m,Diesel,SÍ,Profesional,Convertible,142 cm,444 cm,182 cm,226 l,208 km/h,"7,8 l","4,8 l","5,9 l",1.599 kg,60 l,"11,1 s"
Audi A3 Cabrio 2.0tdi 110kw,29.600€,2018,17.176 km,150 cv en Granada,Automática,2 puertas,4,150 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Convertible,141 cm,442 cm,179 cm,320 l,224 km/h,"5,1 l","3,7 l","4,2 l",1.460 kg,50 l,"8,9 s"
Mercedes Clase E E Cabrio 400 4matic 9g-tronic,64.900€,2018,28.000 km,333 cv en Ciudad Real,Automática secuencial,2 puertas,4,333 cv,Gris,187 gr/m,Gasolina,SÍ,Profesional,Convertible,144 cm,483 cm,186 cm,310 l,250 km/h,"11,2 l","6,6 l","8,3 l",1.935 kg,66 l,"5,5 s"
Mercedes Clase Glc Glc Coupé 300de 4matic,64.900€,09/2020,1.500 km,317 cv en Tarragona,Automática secuencial,5 puertas,5,317 cv,Gris selenita,45 gr/m,Híbrido,SÍ,Profesional,Coupe,162 cm,473 cm,189 cm,500 l,230 km/h,"0,0 l","0,0 l","0,0 l",2.135 kg,57 l,"6,2 s"
Audi A5 S5 Coupé 3.0 Tfsi Quattro Tiptronic,52.000€,2017,46.000 km,354 cv en Zaragoza,Automática secuencial,2 puertas,4,354 cv,Naranja,166 gr/m,Gasolina,SÍ,Profesional,Coupe,137 cm,469 cm,185 cm,465 l,250 km/h,"9,8 l","5,8 l","7,3 l",1.615 kg,58 l,"4,7 s"
Mercedes Clase Cla Cla 45 Amg 4matic 7g-dct,48.000€,2018,5.668 km,381 cv en Tenerife,Automática secuencial,4 puertas,5,381 cv,Blanco,193 gr/m,Gasolina,SÍ,Profesional,Coupe,142 cm,467 cm,178 cm,470 l,250 km/h,"9,2 l","5,6 l","8,5 l",1.585 kg,56 l,"4,2 s"
Mercedes Clase C C Coupé 200,43.000€,05/2019,4.076 km,184 cv,Manual,2 puertas,4,184 cv,Negro,123 gr/m,Gasolina,SÍ,Profesional,Coupe,141 cm,469 cm,181 cm,400 l,237 km/h,"6,8 l","4,4 l","5,3 l",1.505 kg,66 l,"7,7 s"
Bmw Serie 4 420d Coupé M-sport Edition,23.990€,2014,80.000 km,"184 cv en Coruña, A",Manual,2 puertas,4,184 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Coupe,138 cm,464 cm,183 cm,445 l,240 km/h,"5,8 l","4,1 l","4,7 l",1.450 kg,57 l,"7,5 s"
Bmw Serie 4 420d Gran Coupé,20.499€,2015,140.639 km,184 cv en Badajoz,Manual,5 puertas,5,184 cv,Negro,124 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,480 l,236 km/h,"5,8 l","4,1 l","4,7 l",1.510 kg,57 l,"7,7 s"
Porsche 911 Carrera Cabrio,27.900€,06/2000,136.000 km,300 cv en Malaga,Manual,2 puertas,4,300 cv,Gris,0 gr/m,Gasolina,SÍ,Profesional,Convertible,131 cm,443 cm,177 cm,0 l,0 km/h,"17,2 l","8,5 l","12,0 l",1.480 kg,0 l,"5,4 s"
Volkswagen Scirocco 2.0tdi,13.490€,2011,137.500 km,140 cv en Sevilla,Manual,3 puertas,4,140 cv,Blanco,127 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,426 cm,181 cm,292 l,207 km/h,"7,0 l","4,3 l","5,4 l",1.373 kg,55 l,"9,3 s"
Mercedes Clase Gle Gle Coupé 350d 4matic Aut.,42.900€,2015,110.000 km,258 cv en Sevilla,Automática secuencial,5 puertas,5,258 cv,Blanco,189 gr/m,Diesel,SÍ,Profesional,Coupe,173 cm,490 cm,200 cm,650 l,226 km/h,"8,0 l","6,7 l","7,2 l",2.250 kg,93 l,"7,0 s"
Bmw Serie 3 335ia Coupé,23.990€,2012,182.000 km,306 cv en Tarragona,Automática secuencial,2 puertas,4,306 cv,Gris,196 gr/m,Gasolina,SÍ,Profesional,Coupe,138 cm,461 cm,178 cm,430 l,250 km/h,"11,8 l","6,4 l","8,4 l",1.615 kg,63 l,"5,4 s"
Bmw Serie 2 220d Coupé 190,18.990€,2015,179.000 km,190 cv en Tarragona,Automática,2 puertas,4,190 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,443 cm,177 cm,390 l,230 km/h,"5,0 l","3,5 l","4,1 l",1.390 kg,52 l,"7,1 s"
Bmw Serie 3 325d Coupé,12.490€,2008,159.990 km,197 cv en Salamanca,Manual,2 puertas,4,197 cv,Negro,151 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,458 cm,178 cm,440 l,238 km/h,"7,8 l","4,8 l","5,9 l",1.515 kg,61 l,"7,3 s"
Bmw Serie 2 M2a Cs,99.900€,12/2020,0 km,450 cv en Valencia,Automática secuencial,2 puertas,4,450 cv,Azul,219 gr/m,Gasolina,SÍ,Profesional,Coupe,141 cm,446 cm,187 cm,390 l,280 km/h,"12,7 l","8,4 l","10,0 l",1.650 kg,52 l,"4,0 s"
Bmw Serie 2 218da Coupé,31.100€,12/2020,0 km,150 cv en Valencia,Automática secuencial,2 puertas,4,150 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,443 cm,177 cm,390 l,213 km/h,"5,2 l","4,2 l","4,6 l",1.440 kg,52 l,"8,9 s"
Abarth 500 Abarth 595c 1.4t-jet,24.490€,12/2020,15 km,135 cv en Valencia,Manual,2 puertas,4,135 cv,Negro,139 gr/m,Gasolina,SÍ,Profesional,Convertible,148 cm,355 cm,163 cm,182 l,205 km/h,"7,9 l","4,9 l","6,0 l",1.075 kg,35 l,"7,9 s"
Mercedes Clase Clk Clk 320 Sport,2.999€,1999,399.000 km,218 cv en Madrid,Automática,2 puertas,4,218 cv,Gris,0 gr/m,Gasolina,SÍ,Profesional,Coupe,135 cm,457 cm,172 cm,0 l,0 km/h,"15,1 l","7,4 l","10,1 l",1.495 kg,0 l,"7,4 s"
Fiat 500 C 1.2 Lounge,8.199€,06/2016,62.986 km,69 cv en Malaga,Manual,2 puertas,4,69 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,357 cm,163 cm,182 l,160 km/h,"6,4 l","4,3 l","5,1 l",905 kg,35 l,"13,4 s"
Volkswagen Scirocco 2.0 Tsi R Dsg,19.400€,10/2013,67.000 km,265 cv en Barcelona,Automática secuencial,3 puertas,4,265 cv,Blanco,187 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,426 cm,181 cm,292 l,250 km/h,"10,9 l","6,3 l","8,0 l",1.468 kg,55 l,"5,8 s"
Bmw Serie 4 420d Coupé,26.900€,2016,64.725 km,190 cv en Tenerife,Automática,2 puertas,4,190 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Coupe,138 cm,464 cm,183 cm,445 l,240 km/h,"5,1 l","3,7 l","4,2 l",1.475 kg,57 l,"7,3 s"
Bmw Serie 3 320i Coupé,8.800€,2008,177.000 km,170 cv en Madrid,Manual,2 puertas,4,170 cv,Negro,154 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,458 cm,178 cm,440 l,230 km/h,"8,7 l","4,9 l","6,3 l",1.360 kg,63 l,"8,1 s"
Mercedes Clase Cla Cla 180,22.000€,2017,41.401 km,122 cv en Tenerife,Manual,4 puertas,5,122 cv,Azul,141 gr/m,Gasolina,SÍ,Profesional,Coupe,143 cm,464 cm,178 cm,470 l,210 km/h,"9,0 l","5,3 l","6,2 l",1.395 kg,50 l,"9,0 s"
Porsche 911 Carrera 4 S Coupé Pdk,109.990€,2017,44.000 km,420 cv en Tenerife,Automática secuencial,2 puertas,4,420 cv,Amarillo,180 gr/m,Gasolina,SÍ,Profesional,Coupe,130 cm,450 cm,185 cm,145 l,303 km/h,"10,3 l","6,6 l","7,9 l",1.510 kg,64 l,"4,0 s"
Mercedes Clase Cla Cla 200d 7g-dct,23.900€,2017,120.000 km,136 cv en Murcia,Automática secuencial,4 puertas,5,136 cv,Negro,105 gr/m,Diesel,SÍ,Profesional,Coupe,143 cm,464 cm,178 cm,470 l,220 km/h,"5,1 l","3,7 l","4,0 l",1.525 kg,50 l,"9,0 s"
Bmw Serie 4 420d Gran Coupé Xdrive,26.999€,2017,80.000 km,190 cv en Ciudad Real,Automática,5 puertas,5,190 cv,Negro,121 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,464 cm,183 cm,480 l,235 km/h,"5,6 l","4,0 l","4,6 l",1.595 kg,57 l,"7,6 s"
Audi A5 Rs5 4.2 Quattro S-tronic,31.900€,2010,120.000 km,450 cv en Murcia,Automática secuencial,2 puertas,4,450 cv,Azul,252 gr/m,Gasolina,SÍ,Profesional,Coupe,137 cm,465 cm,186 cm,455 l,250 km/h,"14,9 l","8,5 l","10,8 l",1.725 kg,64 l,"5,4 s"
Porsche 911 Carrera S Cabrio,46.990€,2007,179.000 km,355 cv en Tarragona,Manual,2 puertas,4,355 cv,Blanco,280 gr/m,Gasolina,SÍ,Profesional,Convertible,131 cm,443 cm,181 cm,135 l,293 km/h,"17,3 l","8,4 l","11,6 l",1.505 kg,64 l,"4,9 s"
Bmw Serie 6 630i Aut.,14.900€,2006,280.000 km,258 cv en Jaen,Automática,2 puertas,4,258 cv,Negro,226 gr/m,Gasolina,SÍ,Profesional,Coupe,137 cm,482 cm,186 cm,450 l,250 km/h,"13,2 l","7,2 l","9,5 l",1.460 kg,70 l,"6,5 s"
Mercedes Clase Slk Slk 200k,9.900€,09/2005,120.000 km,163 cv en Barcelona,Manual,2 puertas,2,163 cv,Negro,209 gr/m,Gasolina,SÍ,Profesional,Roadster,130 cm,409 cm,178 cm,208 l,230 km/h,"12,6 l","6,5 l","8,7 l",1.390 kg,70 l,"8,1 s"
Volkswagen Arteon 2.0tdi R-line Dsg7 140kw,37.900€,12/2019,12.189 km,190 cv en Burgos,Automática secuencial,5 puertas,5,190 cv,Blanco,121 gr/m,Diesel,SÍ,Profesional,Coupe,145 cm,486 cm,187 cm,563 l,220 km/h,"5,6 l","4,2 l","4,7 l",1.651 kg,66 l,"9,1 s"
Audi A5 Coupé 2.0tdi,17.500€,2012,134.000 km,177 cv en Pontevedra,Manual,2 puertas,4,177 cv,Negro,120 gr/m,Diesel,SÍ,Profesional,Coupe,137 cm,463 cm,185 cm,455 l,230 km/h,"5,5 l","4,1 l","4,6 l",1.470 kg,63 l,"8,2 s"
Bmw Serie 3 325d Coupé,9.900€,2009,240.000 km,197 cv en Murcia,Automática,2 puertas,4,197 cv,Negro,151 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,458 cm,178 cm,440 l,238 km/h,"7,8 l","4,8 l","5,9 l",1.515 kg,61 l,"7,3 s"
Fiat 500 C 1.2 Lounge,9.999€,2018,66.500 km,69 cv en Valencia,Automática,2 puertas,4,69 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,357 cm,163 cm,182 l,160 km/h,"5,9 l","4,4 l","5,0 l",905 kg,35 l,"13,4 s"
Volkswagen Eos 2.0tdi Dpf,9.500€,2008,109.000 km,140 cv en Toledo,Manual,2 puertas,4,140 cv,Gris,144 gr/m,Diesel,SÍ,Profesional,Convertible,144 cm,441 cm,179 cm,205 l,206 km/h,"7,4 l","4,8 l","5,8 l",1.627 kg,55 l,"10,3 s"
Ford Mustang Fastback 5.0 Ti-vct Gt Aut.,50.900€,01/2021,NUEVO,418 cv en Madrid,Automática secuencial,2 puertas,4,418 cv,Ningúna,281 gr/m,Gasolina,SÍ,Profesional,Coupe,138 cm,478 cm,192 cm,408 l,250 km/h,"18,6 l","8,2 l","12,0 l",1.659 kg,60 l,"0,0 s"
Bmw Serie 3 330d Coupé,16.200€,2010,143.000 km,245 cv en Pontevedra,Manual,2 puertas,4,245 cv,Gris,152 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,458 cm,178 cm,440 l,250 km/h,"7,3 l","4,8 l","5,7 l",1.600 kg,61 l,"6,0 s"
Mercedes Clase Cla Cla 200d,36.900€,07/2020,14.918 km,150 cv en Madrid,Automática secuencial,4 puertas,5,150 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Coupe,144 cm,469 cm,183 cm,460 l,226 km/h,"5,6 l","3,0 l","4,3 l",1.560 kg,43 l,"8,3 s"
Ford Mustang Fastback 5.0 Ti-vct Gt,52.990€,01/2021,NUEVO,455 cv en Madrid,Manual,2 puertas,4,455 cv,Ningúna,278 gr/m,Gasolina,SÍ,Profesional,Coupe,138 cm,478 cm,192 cm,408 l,250 km/h,"16,6 l","8,8 l","12,4 l",1.651 kg,61 l,"0,0 s"
Audi A5 Coupé 1.8 Tfsi,19.900€,12/2015,97.000 km,170 cv en Barcelona,Manual,2 puertas,4,170 cv,Rojo,134 gr/m,Gasolina,SÍ,Profesional,Coupe,137 cm,463 cm,185 cm,455 l,230 km/h,"7,4 l","4,8 l","5,7 l",1.425 kg,63 l,"7,9 s"
Jaguar Xk Xk Convertible 4.2l V8 Aut.,27.900€,07/2006,71.964 km,298 cv en Madrid,Automática secuencial,2 puertas,4,298 cv,Negro,269 gr/m,Gasolina,SÍ,Profesional,Convertible,133 cm,479 cm,189 cm,0 l,250 km/h,"17,1 l","8,1 l","11,3 l",1.685 kg,75 l,"6,3 s"
Bmw X4 Xdrive 30da,32.500€,01/2016,82.974 km,258 cv en Barcelona,Automática secuencial,5 puertas,5,258 cv,Negro,156 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,467 cm,188 cm,500 l,234 km/h,"6,5 l","5,6 l","5,9 l",1.825 kg,67 l,"5,8 s"
Bmw Z4 Sdrive 20ia,48.400€,2020,9.500 km,197 cv en Barcelona,Automática secuencial,2 puertas,2,197 cv,Blanco,133 gr/m,Gasolina,SÍ,Profesional,Roadster,130 cm,432 cm,186 cm,281 l,226 km/h,"7,2 l","5,0 l","5,8 l",1.430 kg,52 l,"6,6 s"
Volkswagen Scirocco 2.0tdi Bmt Typhoon By R-line 110kw,18.500€,2017,75.943 km,150 cv en Madrid,Manual,3 puertas,4,150 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Coupe,141 cm,426 cm,181 cm,312 l,215 km/h,"5,0 l","3,8 l","4,2 l",1.375 kg,55 l,"8,6 s"
Audi A5 Cabrio 3.0tdi Quattro S-tronic,18.900€,2010,130.000 km,240 cv en Murcia,Automática secuencial,2 puertas,4,240 cv,Blanco,179 gr/m,Diesel,SÍ,Profesional,Convertible,138 cm,463 cm,185 cm,320 l,247 km/h,"8,5 l","5,8 l","6,8 l",2.010 kg,64 l,"6,4 s"
Lexus Rc Rc 300h Business Navigation,40.990€,2019,0 km,223 cv en Barcelona,Automática continua,2 puertas,4,223 cv,Gris,114 gr/m,Híbrido,SÍ,Profesional,Coupe,140 cm,470 cm,184 cm,340 l,0 km/h,"0,0 l","0,0 l","5,0 l",1.740 kg,66 l,"9,0 s"
Bmw X4 Xdrive 20da,61.000€,12/2018,0 km,190 cv en Valencia,Automática secuencial,5 puertas,5,190 cv,Gris / plata,142 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,475 cm,192 cm,525 l,213 km/h,"5,9 l","5,1 l","5,4 l",1.740 kg,60 l,"8,0 s"
Mercedes Clase Cls Cls 320cdi Aut.,10.990€,08/2007,319.000 km,224 cv en Tarragona,Automática,4 puertas,4,224 cv,Plata,200 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,491 cm,185 cm,490 l,246 km/h,"10,8 l","6,2 l","7,6 l",1.815 kg,80 l,"7,9 s"
Porsche Cayman Gt4,99.800€,03/2016,13.500 km,385 cv,Manual,2 puertas,2,385 cv,Blanco,238 gr/m,Gasolina,SÍ,Profesional,Coupe,127 cm,444 cm,182 cm,150 l,295 km/h,"14,8 l","7,8 l","10,3 l",1.340 kg,54 l,"4,4 s"
Mercedes Clase Cl Cl 500,12.900€,08/2000,148.000 km,306 cv en Valencia,Automática,2 puertas,4,306 cv,,0 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,499 cm,186 cm,0 l,0 km/h,"18,9 l","8,9 l","13,4 l",1.865 kg,0 l,"6,5 s"
Mercedes Clase E E Coupé 220d 9g-tronic,58.900€,2019,300 km,194 cv en Navarra,Automática secuencial,2 puertas,4,194 cv,Negro,132 gr/m,Diesel,SÍ,Profesional,Coupe,143 cm,483 cm,186 cm,425 l,242 km/h,"4,7 l","3,8 l","4,6 l",1.735 kg,66 l,"7,4 s"
Mercedes Clase E E Coupé 220d 9g-tronic,54.900€,2019,15 km,194 cv en Navarra,Automática secuencial,2 puertas,4,194 cv,Gris,132 gr/m,Diesel,SÍ,Profesional,Coupe,143 cm,483 cm,186 cm,425 l,242 km/h,"4,7 l","3,8 l","4,6 l",1.735 kg,66 l,"7,4 s"
Volkswagen Scirocco 1.4 Tsi,8.995€,2009,185.000 km,"122 cv en Palmas, Las",Manual,3 puertas,4,122 cv,Negro,149 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,426 cm,181 cm,292 l,200 km/h,"8,4 l","5,3 l","6,4 l",1.319 kg,55 l,"9,7 s"
Mercedes Clase Cla Cla 180,22.900€,2017,42.589 km,122 cv en Tenerife,Manual,4 puertas,5,122 cv,Azul,141 gr/m,Gasolina,SÍ,Profesional,Coupe,143 cm,464 cm,178 cm,470 l,210 km/h,"9,0 l","5,3 l","6,2 l",1.395 kg,50 l,"9,0 s"
Abarth 500 Abarth 595c 1.4t-jet,18.490€,03/2019,4.700 km,135 cv,Manual,2 puertas,4,135 cv,,139 gr/m,Gasolina,SÍ,Profesional,Convertible,148 cm,355 cm,163 cm,182 l,205 km/h,"7,9 l","4,9 l","6,0 l",1.075 kg,35 l,"7,9 s"
Mini Mini Cabrio Cooper,17.990€,03/2017,57.037 km,136 cv en Madrid,Manual,2 puertas,4,136 cv,Gris,114 gr/m,Gasolina,SÍ,Profesional,Convertible,142 cm,382 cm,173 cm,160 l,208 km/h,"5,9 l","4,3 l","4,9 l",1.205 kg,40 l,"8,8 s"
Bmw X4 M40i,68.775€,05/2019,32.705 km,354 cv en Barcelona,Automática secuencial,5 puertas,5,354 cv,Negro,205 gr/m,Gasolina,SÍ,Profesional,Coupe,162 cm,473 cm,194 cm,525 l,250 km/h,"11,5 l","7,6 l","9,0 l",1.825 kg,65 l,"4,8 s"
Mercedes Clase C C Cabrio 220d 9g-tronic,61.400€,09/2020,10 km,194 cv en Malaga,Automática secuencial,2 puertas,4,194 cv,Gris grafito (metalizado),126 gr/m,Diesel,SÍ,Profesional,Convertible,141 cm,469 cm,181 cm,285 l,233 km/h,"5,2 l","4,5 l","4,8 l",1.785 kg,66 l,"7,5 s"
Mercedes Clase Slk Slk 200k,13.600€,2005,74.781 km,163 cv en Girona,Automática,2 puertas,2,163 cv,Negro,209 gr/m,Gasolina,SÍ,Profesional,Roadster,130 cm,409 cm,178 cm,208 l,230 km/h,"12,6 l","6,5 l","8,7 l",1.390 kg,70 l,"8,1 s"
Audi A7 Sportback 3.0tfsi Quattro S-tronic 310,33.990€,2012,93.000 km,310 cv en Tenerife,Automática secuencial,5 puertas,4,310 cv,Gris,190 gr/m,Gasolina,SÍ,Profesional,Coupe,142 cm,497 cm,191 cm,535 l,250 km/h,"10,8 l","6,6 l","8,2 l",1.860 kg,65 l,"5,6 s"
Mercedes Clase Slk Slk 200k,11.490€,06/2005,120.000 km,163 cv en Malaga,Manual,2 puertas,2,163 cv,Plateado,209 gr/m,Gasolina,SÍ,Profesional,Roadster,130 cm,409 cm,178 cm,208 l,230 km/h,"12,6 l","6,5 l","8,7 l",1.390 kg,70 l,"8,1 s"
Lexus Rc Rc 300h Executive,45.200€,2020,NUEVO,223 cv en Valencia,Automática continua,2 puertas,4,223 cv,Blanco,114 gr/m,Híbrido,SÍ,Profesional,Coupe,140 cm,470 cm,184 cm,340 l,0 km/h,"0,0 l","0,0 l","5,0 l",1.740 kg,66 l,"9,0 s"
Fiat 500 C 1.2 Lounge,8.199€,06/2016,62.986 km,69 cv en Malaga,Manual,2 puertas,4,69 cv,Blanco,117 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,355 cm,163 cm,182 l,160 km/h,"6,4 l","4,3 l","5,1 l",905 kg,35 l,"13,4 s"
Mercedes Clase C C Coupé 63 Amg S 7g Plus,97.990€,07/2018,16.500 km,510 cv,Automática secuencial,2 puertas,4,510 cv,Azul brillante (metalizado),200 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,475 cm,188 cm,355 l,250 km/h,"11,4 l","6,9 l","8,6 l",1.800 kg,66 l,"3,9 s"
Chrysler Pt Cruiser Pt Cruiser Cabrio 2.4 Limited Aut.,5.995€,2005,171.000 km,143 cv en Illes Balears,Automática,2 puertas,5,143 cv,Negro,0 gr/m,Gasolina,SÍ,Profesional,Convertible,154 cm,429 cm,171 cm,0 l,0 km/h,"13,1 l","8,2 l","10,0 l",1.435 kg,57 l,"12,2 s"
Fiat 124 Spider 1.4 Multiair,22.900€,05/2018,970 km,140 cv,Manual,2 puertas,2,140 cv,Gris moda (metalizado),148 gr/m,Gasolina,SÍ,Profesional,Roadster,123 cm,405 cm,174 cm,140 l,215 km/h,"8,5 l","5,1 l","6,4 l",1.050 kg,45 l,"7,5 s"
Mercedes Clase Glc Glc Coupé 200 4matic 9g-tronic,60.000€,2020,192 km,197 cv en Tenerife,Automática secuencial,5 puertas,5,197 cv,Gris,161 gr/m,Gasolina,SÍ,Profesional,Coupe,160 cm,474 cm,189 cm,500 l,216 km/h,"9,2 l","5,0 l","7,1 l",1.820 kg,66 l,"8,0 s"
Bmw Serie 3 318 Ci,4.900€,2004,150.000 km,143 cv en Valencia,Manual,2 puertas,5,143 cv,Rojo,0 gr/m,Gasolina,SÍ,Profesional,Coupe,137 cm,449 cm,176 cm,0 l,218 km/h,"10,4 l","5,7 l","7,4 l",1.320 kg,63 l,"9,3 s"
Fiat 500 C 1.2 Lounge,9.500€,2017,45.000 km,69 cv en Cadiz,Manual,2 puertas,4,69 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,357 cm,163 cm,182 l,160 km/h,"6,4 l","4,3 l","5,1 l",905 kg,35 l,"13,4 s"
Mercedes Clase C C Cabrio 220d 9g-tronic,35.950€,05/2017,60.000 km,170 cv en Malaga,Automática secuencial,2 puertas,4,170 cv,Gris selenita (metalizado),121 gr/m,Diesel,SÍ,Profesional,Convertible,141 cm,469 cm,181 cm,285 l,231 km/h,"5,2 l","4,3 l","4,6 l",1.745 kg,66 l,"8,2 s"
