title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Fiat 500 1.2 S,8.995€,2017,46.000 km,69 cv en Madrid,Manual,3 puertas,4,69 cv,Rojo,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,7.900€,2016,60.900 km,69 cv en Almeria,Manual,3 puertas,4,69 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,8.900€,2019,16.689 km,69 cv en Burgos,Manual,3 puertas,4,69 cv,Rojo oscuro,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Hyundai I10 I10 1.0 Mpi Klass,11.500€,2020,5 km,66 cv en Alicante,Manual,5 puertas,5,66 cv,Marrón,101 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,367 cm,168 cm,252 l,156 km/h,"5,7 l","3,1 l","4,4 l",921 kg,36 l,"14,8 s"
Fiat 500 1.2 Star,13.700€,01/2020,3.270 km,69 cv en Malaga,Manual,3 puertas,4,69 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Toyota Aygo 1.0 Vvt-i X-cite,6.990€,2016,43.200 km,69 cv en Pontevedra,Manual,5 puertas,4,69 cv,Blanco,95 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,346 cm,162 cm,168 l,160 km/h,"5,0 l","3,6 l","4,1 l",855 kg,35 l,"14,2 s"
Fiat 500 1.2 Lounge,8.990€,06/2019,28.495 km,69 cv en Madrid,Manual,3 puertas,4,69 cv,Blanco gelato (sólido),115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Kia Picanto 1.0 Cvvteco-dynamics Concept,7.690€,05/2019,17.906 km,67 cv en Madrid,Manual,5 puertas,4,67 cv,Negro,101 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,360 cm,160 cm,255 l,161 km/h,"5,8 l","4,5 l","5,0 l",860 kg,35 l,"14,3 s"
Kia Picanto 1.0 Cvvteco-dynamics Concept,7.890€,12/2019,10.330 km,67 cv en Valencia,Manual,5 puertas,4,67 cv,Rojo,101 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,360 cm,160 cm,255 l,161 km/h,"5,8 l","4,5 l","5,0 l",860 kg,35 l,"14,3 s"
Kia Picanto 1.0 Concept,4.500€,2010,99.000 km,62 cv en Valencia,Manual,5 puertas,5,62 cv,Azul,117 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,354 cm,160 cm,157 l,150 km/h,"5,9 l","4,4 l","4,9 l",923 kg,35 l,"15,8 s"
Hyundai I10 I10 1.0 Mpi Klass,11.900€,2020,NUEVO,66 cv en Madrid,Manual,5 puertas,5,66 cv,Gris,101 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,367 cm,168 cm,252 l,156 km/h,"5,7 l","3,1 l","4,4 l",921 kg,36 l,"14,8 s"
Fiat Panda 1.2 Lounge,7.550€,09/2019,12.266 km,69 cv en Jaen,Manual,5 puertas,4,69 cv,Gris argento (metalizado),118 gr/m,Gasolina,SÍ,Profesional,Berlina,155 cm,365 cm,164 cm,225 l,164 km/h,"6,6 l","4,7 l","5,4 l",1.055 kg,37 l,"14,8 s"
Kia Picanto 1.0 Cvvteco-dynamics Concept,7.250€,2019,11.529 km,67 cv en Barcelona,Manual,5 puertas,4,67 cv,Gris,101 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,360 cm,160 cm,255 l,161 km/h,"5,8 l","4,5 l","5,0 l",860 kg,35 l,"14,3 s"
Fiat 500 1.2 Lounge,10.600€,06/2019,34.350 km,69 cv en Asturias,Manual,3 puertas,4,69 cv,Gris carrara (sólido),115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,8.490€,06/2018,28.000 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Negro,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,8.900€,2019,16.689 km,69 cv en Burgos,Manual,3 puertas,4,69 cv,Granate,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,8.250€,03/2019,15.000 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Gris colisseo,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Ford Ka Ka Collection 70,2.950€,2007,118.000 km,70 cv en Zaragoza,Manual,3 puertas,4,70 cv,Gris,150 gr/m,Gasolina,SÍ,Profesional,Berlina,183 cm,362 cm,164 cm,186 l,167 km/h,"8,8 l","5,1 l","6,5 l",871 kg,40 l,"14,1 s"
Toyota Aygo 1.0 Vvt-i X-play,7.350€,2017,42.846 km,69 cv en Valencia,Manual,5 puertas,4,69 cv,Gris,95 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,346 cm,162 cm,168 l,160 km/h,"5,0 l","3,6 l","4,1 l",855 kg,35 l,"14,2 s"
Fiat 500 1.2 S,9.250€,2019,14.026 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Rojo,116 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,9.250€,2019,12.116 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Gris,116 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,9.250€,2019,15.294 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Negro,116 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,8.900€,2019,15.383 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Gris,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,8.750€,2018,17.034 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Negro,122 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,8.750€,2018,16.666 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Gris,122 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,8.750€,2018,16.469 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Negro,122 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,9.250€,2019,11.609 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Negro,116 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Smart Fortwo Coupé 52,8.091€,01/2016,14.890 km,71 cv en Madrid,Manual,3 puertas,2,71 cv,Azul,114 gr/m,Gasolina,SÍ,Profesional,Berlina,156 cm,270 cm,166 cm,190 l,151 km/h,"5,9 l","4,5 l","5,0 l",880 kg,28 l,"14,9 s"
Fiat 500 E 87kw La Prima,33.800€,12/2020,100 km,118 cv en Huesca,"Directo, sin caja de cambios",3 puertas,4,118 cv,Verde,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",980 kg,0 l,"9,0 s"
Hyundai I10 I10 1.2 Mpi Tecno Edition,9.500€,01/2019,11.914 km,87 cv en Barcelona,Manual,5 puertas,5,87 cv,Polar white,125 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,367 cm,166 cm,252 l,175 km/h,"7,4 l","4,4 l","5,5 l",941 kg,40 l,"12,1 s"
Invicta D2s D2s 17kw,11.992€,2021,NUEVO,23 cv en Burgos,Automática,2 puertas,2,23 cv,Rojo,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,281 cm,150 cm,0 l,105 km/h,"0,0 l","0,0 l","0,0 l",865 kg,0 l,"0,0 s"
Invicta D2s D2s 17kw,11.995€,2021,NUEVO,23 cv en Burgos,Automática,2 puertas,2,23 cv,Negro,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,281 cm,150 cm,0 l,105 km/h,"0,0 l","0,0 l","0,0 l",865 kg,0 l,"0,0 s"
Invicta D2s D2s 17kw,11.995€,2021,NUEVO,23 cv en Burgos,Automática,2 puertas,2,23 cv,Gris,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,281 cm,150 cm,0 l,105 km/h,"0,0 l","0,0 l","0,0 l",865 kg,0 l,"0,0 s"
Fiat 500 E 87kw La Prima,33.600€,01/2020,1.500 km,118 cv en Alicante,"Directo, sin caja de cambios",3 puertas,4,118 cv,Ocean green,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",980 kg,0 l,"9,0 s"
Fiat 500 E 87kw Icon,29.900€,12/2020,3.000 km,118 cv en Sevilla,"Directo, sin caja de cambios",3 puertas,4,118 cv,White (sólido),0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",890 kg,0 l,"9,0 s"
Seat Mii 1.0 Chic 75,6.300€,04/2017,70.586 km,75 cv en Burgos,Manual,5 puertas,4,75 cv,Blanco,106 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,356 cm,164 cm,251 l,172 km/h,"5,4 l","3,8 l","4,4 l",928 kg,35 l,"13,5 s"
Abarth 595 Abarth 1.4t-jet 107kw,16.950€,2021,1 km,145 cv en Madrid,Manual,3 puertas,4,145 cv,Rojo,155 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,366 cm,163 cm,185 l,210 km/h,"8,7 l","5,4 l","6,6 l",1.045 kg,35 l,"7,8 s"
Citroen C-zero C-zero Airdream Seduction,7.290€,2016,53.800 km,67 cv en Madrid,"Directo, sin caja de cambios",5 puertas,4,67 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,161 cm,348 cm,148 cm,166 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.120 kg,0 l,"15,9 s"
Citroen C-zero C-zero Airdream Seduction,7.290€,2016,53.800 km,67 cv en Madrid,"Directo, sin caja de cambios",5 puertas,4,67 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,161 cm,348 cm,148 cm,166 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.120 kg,0 l,"15,9 s"
Fiat 500 1.2 Lounge,8.490€,10/2018,27.000 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Rojo,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Toyota Aygo 1.0 Vvt-i X-cite,6.990€,2016,43.200 km,69 cv en Pontevedra,Manual,5 puertas,4,69 cv,Blanco,95 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,346 cm,162 cm,168 l,160 km/h,"5,0 l","3,6 l","4,1 l",855 kg,35 l,"14,2 s"
Fiat 500 1.0 Gse S,9.900€,2020,1.960 km,70 cv en Pontevedra,Manual,3 puertas,4,70 cv,Azul claro,88 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,167 km/h,"6,1 l","3,9 l","4,7 l",980 kg,35 l,"13,8 s"
Fiat 500 1.0 Gse S,9.900€,2020,2.085 km,70 cv en Pontevedra,Manual,3 puertas,4,70 cv,Negro,88 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,167 km/h,"6,1 l","3,9 l","4,7 l",980 kg,35 l,"13,8 s"
Fiat 500 1.0 Gse S,9.900€,2020,705 km,70 cv en Pontevedra,Manual,3 puertas,4,70 cv,Gris-negro,88 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,167 km/h,"6,1 l","3,9 l","4,7 l",980 kg,35 l,"13,8 s"
Fiat Panda 1.0 Gse City Live Hybrid,12.500€,12/2020,6 km,70 cv en Malaga,Manual,5 puertas,4,70 cv,Blanco,89 gr/m,Gasolina,SÍ,Profesional,Berlina,155 cm,365 cm,164 cm,225 l,164 km/h,"5,0 l","3,8 l","4,2 l",1.055 kg,38 l,"13,9 s"
Abarth 500 Abarth 595 1.4t-jet Competizione Secuencial,27.500€,12/2020,16 km,135 cv en Malaga,Automática secuencial,3 puertas,4,135 cv,Negro,151 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,366 cm,163 cm,185 l,165 km/h,"8,0 l","5,3 l","6,3 l",1.035 kg,35 l,"0,0 s"
Hyundai I10 I10 1.0 Klass,8.990€,07/2019,19.850 km,66 cv,Manual,5 puertas,5,66 cv,Rojo,108 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,367 cm,166 cm,252 l,155 km/h,"6,0 l","4,0 l","4,7 l",933 kg,40 l,"14,7 s"
Invicta D2s D2s 17kw,11.995€,2021,NUEVO,23 cv en Burgos,Automática,2 puertas,2,23 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,281 cm,150 cm,0 l,105 km/h,"0,0 l","0,0 l","0,0 l",865 kg,0 l,"0,0 s"
Invicta D2s D2s 17kw,11.995€,2021,NUEVO,23 cv en Burgos,Automática,2 puertas,2,23 cv,Rojo,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,281 cm,150 cm,0 l,105 km/h,"0,0 l","0,0 l","0,0 l",865 kg,0 l,"0,0 s"
Invicta D2s D2s 17kw,11.995€,2021,NUEVO,23 cv en Burgos,Automática,2 puertas,2,23 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,281 cm,150 cm,0 l,105 km/h,"0,0 l","0,0 l","0,0 l",865 kg,0 l,"0,0 s"
Peugeot 108 Top! 1.0 Vti S&s Allure 72,8.590€,01/2019,18.652 km,72 cv en Alicante,Manual,5 puertas,4,72 cv,Negro caldera,85 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,348 cm,162 cm,196 l,160 km/h,"4,3 l","3,4 l","3,7 l",915 kg,35 l,"13,8 s"
Citroen C-zero C-zero Airdream Seduction,6.990€,2016,57.000 km,67 cv en Cuenca,Automática,5 puertas,4,67 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,161 cm,348 cm,148 cm,166 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.120 kg,0 l,"15,9 s"
Fiat 500 E 87kw La Prima,28.990€,12/2020,1 km,118 cv en Barcelona,"Directo, sin caja de cambios",3 puertas,4,118 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",980 kg,0 l,"9,0 s"
Fiat 500 E 87kw Icon,33.600€,12/2020,1.500 km,118 cv en Barcelona,"Directo, sin caja de cambios",3 puertas,4,118 cv,Rose gold,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",890 kg,0 l,"9,0 s"
Fiat 500 1.2 Lounge,10.500€,10/2018,38.000 km,69 cv en Malaga,Manual,3 puertas,4,69 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,8.750€,03/2018,16.943 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Gris pompei,122 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Kia Picanto 1.0 Cvvt Eco-dynamics Gt Line,7.198€,06/2019,23.232 km,67 cv en Zamora,Manual,5 puertas,4,67 cv,Aurora black pearl,102 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,360 cm,160 cm,255 l,161 km/h,"5,8 l","4,5 l","5,0 l",860 kg,35 l,"14,3 s"
Fiat Panda 1.2 Lounge,7.900€,2019,24.171 km,69 cv en Illes Balears,Manual,5 puertas,4,69 cv,Blanco,118 gr/m,Gasolina,SÍ,Profesional,Berlina,155 cm,365 cm,164 cm,225 l,164 km/h,"6,6 l","4,7 l","5,4 l",1.055 kg,37 l,"14,8 s"
Fiat 500 1.2 S,8.750€,2018,16.943 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Gris,122 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 E 87kw La Prima,32.100€,12/2020,3.500 km,118 cv en Illes Balears,"Directo, sin caja de cambios",3 puertas,4,118 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",980 kg,0 l,"9,0 s"
Fiat 500 E 87kw La Prima,32.100€,12/2020,3.600 km,118 cv en Illes Balears,"Directo, sin caja de cambios",3 puertas,4,118 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",980 kg,0 l,"9,0 s"
Smart Fortwo Coupé Eq,15.200€,12/2018,5 km,82 cv en Girona,"Directo, sin caja de cambios",3 puertas,2,82 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,270 cm,166 cm,230 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.085 kg,0 l,"11,5 s"
Toyota Aygo 1.0 Vvt-i X-play,7.950€,12/2017,60.283 km,69 cv,Manual,5 puertas,4,69 cv,X-blanco,95 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,346 cm,162 cm,168 l,160 km/h,"5,0 l","3,6 l","4,1 l",855 kg,35 l,"14,2 s"
Toyota Aygo 1.0 Vvt-i City,5.590€,2014,58.408 km,68 cv en Madrid,Manual,5 puertas,4,68 cv,Blanco,99 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,343 cm,162 cm,139 l,157 km/h,"5,1 l","3,8 l","4,3 l",800 kg,35 l,"14,2 s"
Smart Fortwo Coupé Eq,15.500€,01/2019,3.666 km,82 cv en Granada,"Directo, sin caja de cambios",3 puertas,2,82 cv,Rojo rallye,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,270 cm,166 cm,230 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.085 kg,0 l,"11,5 s"
Fiat Panda 1.2 Lounge,5.500€,2016,68.286 km,69 cv en Malaga,Manual,5 puertas,4,69 cv,Negro,120 gr/m,Gasolina,SÍ,Profesional,Berlina,155 cm,365 cm,164 cm,225 l,164 km/h,"6,7 l","4,3 l","5,2 l",940 kg,37 l,"14,2 s"
Fiat 500 1.2 Lounge,7.900€,2018,37.082 km,69 cv en Madrid,Manual,3 puertas,4,69 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,8.970€,2019,32.095 km,69 cv en Cadiz,Manual,3 puertas,4,69 cv,Gris,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Citroen C1 1.0 Vti Urban Ride 72,8.900€,02/2019,18.000 km,72 cv en Pontevedra,Manual,5 puertas,4,72 cv,Azul,85 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,347 cm,162 cm,196 l,160 km/h,"5,0 l","3,8 l","4,2 l",883 kg,35 l,"13,8 s"
Fiat 500 1.2 Lounge Mta,10.750€,2020,5.986 km,69 cv en Sevilla,Manual,3 puertas,4,69 cv,Negro,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 S,8.800€,06/2016,57.000 km,69 cv en Badajoz,Manual,3 puertas,4,69 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Fiat Panda 1.0 Gse Sport Hybrid,11.490€,2021,300 km,70 cv en Madrid,Manual,5 puertas,4,70 cv,Gris,89 gr/m,Gasolina,SÍ,Profesional,Berlina,155 cm,365 cm,164 cm,225 l,164 km/h,"5,0 l","3,8 l","4,2 l",1.055 kg,38 l,"13,9 s"
Fiat 500 E 87kw Icon,32.995€,02/2021,0 km,118 cv,"Directo, sin caja de cambios",3 puertas,4,118 cv,Onyx black (metalizado),0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",890 kg,0 l,"9,0 s"
Fiat 500 E 87kw Icon,31.995€,12/2020,0 km,118 cv,"Directo, sin caja de cambios",3 puertas,4,118 cv,Rose gold (metalizado),0 gr/m,Eléctrico,SÍ,Profesional,Berlina,153 cm,363 cm,168 cm,185 l,150 km/h,"0,0 l","0,0 l","0,0 l",890 kg,0 l,"9,0 s"
Fiat 500 1.2 S,8.700€,01/2019,34.177 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Gris oscuro,116 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,6 l","5,2 l",865 kg,35 l,"12,9 s"
Fiat 500 1.2 Lounge,6.995€,2017,77.588 km,69 cv en Valencia,Manual,3 puertas,4,69 cv,Granate,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Toyota Aygo 1.0 Vvt-i X-play,7.300€,2016,42.000 km,69 cv en Sevilla,Manual,5 puertas,4,69 cv,Blanco,95 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,346 cm,162 cm,168 l,160 km/h,"5,0 l","3,6 l","4,1 l",855 kg,35 l,"14,2 s"
Kia Picanto 1.0 Cvvteco-dynamics Concept,8.750€,01/2019,2.501 km,67 cv en Madrid,Manual,5 puertas,4,67 cv,Rojo,101 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,360 cm,160 cm,255 l,161 km/h,"5,8 l","4,5 l","5,0 l",860 kg,35 l,"14,3 s"
Fiat 500 1.2 Lounge,9.500€,01/2019,23.772 km,69 cv en Barcelona,Manual,3 puertas,4,69 cv,Blue oltremare,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Mitsubishi Space Star 120 Mpi Motion,9.900€,07/2020,8.741 km,80 cv en Barcelona,Manual,5 puertas,5,80 cv,Bronce sand,105 gr/m,Gasolina,SÍ,Profesional,Berlina,151 cm,385 cm,167 cm,209 l,180 km/h,"5,1 l","4,3 l","4,6 l",875 kg,35 l,"12,6 s"
Abarth 595 Abarth 1.4t-jet 107kw,16.950€,2021,1 km,145 cv en Madrid,Manual,3 puertas,4,145 cv,Blanco,155 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,366 cm,163 cm,185 l,210 km/h,"8,7 l","5,4 l","6,6 l",1.045 kg,35 l,"7,8 s"
Fiat 500 1.2 Sport Mta,10.900€,01/2020,4.797 km,69 cv en Valencia,Automática secuencial,3 puertas,4,69 cv,Gris,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Abarth 595 Abarth 1.4t-jet Esseesse Aut. 132kw,26.000€,01/2020,6.100 km,180 cv en Barcelona,Automática secuencial,3 puertas,4,180 cv,Gris campovolo,158 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,366 cm,163 cm,185 l,225 km/h,"8,2 l","5,8 l","6,7 l",1.075 kg,35 l,"6,9 s"
Ford Ka 1.20 Auto-s&s Trend+,6.990€,06/2016,26.224 km,69 cv en Granada,Manual,3 puertas,4,69 cv,Rojo sunrise,115 gr/m,Gasolina,SÍ,Profesional,Berlina,151 cm,362 cm,166 cm,224 l,159 km/h,"6,3 l","4,4 l","5,1 l",890 kg,35 l,"13,1 s"
Fiat 500 1.2 Lounge,13.900€,2020,NUEVO,69 cv en Burgos,Manual,3 puertas,4,69 cv,Negro,108 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"5,9 l","4,4 l","4,9 l",865 kg,35 l,"12,9 s"
Citroen C-zero C-zero Airdream Seduction,14.500€,2018,15.000 km,67 cv en Almeria,Automática,5 puertas,4,67 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,161 cm,348 cm,148 cm,166 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.120 kg,0 l,"15,9 s"
Smart Fortwo Coupé 62 Passion Aut.,3.400€,2007,137.000 km,84 cv en Pontevedra,Automática,3 puertas,2,84 cv,Rojo,119 gr/m,Gasolina,SÍ,Profesional,Berlina,154 cm,270 cm,156 cm,220 l,145 km/h,"6,5 l","4,3 l","5,1 l",855 kg,33 l,"0,0 s"
Citroen C1 1.0 Vti Airscape Shine 72,10.550€,2020,5 km,72 cv en Almeria,Manual,5 puertas,4,72 cv,Gris,93 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,347 cm,162 cm,196 l,160 km/h,"5,0 l","3,8 l","4,2 l",883 kg,35 l,"13,8 s"
