title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Kia Sportage 2.0crdi Vgt Gt Line 4x2 136,17.900€,2016,55.000 km,136 cv en Alicante,Manual,5 puertas,5,136 cv,Blanco,132 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,448 cm,186 cm,491 l,186 km/h,"5,7 l","4,4 l","4,9 l",1.529 kg,62 l,"10,3 s"
Hyundai Ix35 Ix35 1.7crdi Comfort 4x2,8.999€,2011,129.670 km,115 cv en Alicante,Manual,5 puertas,5,115 cv,Negro,139 gr/m,Diesel,SÍ,Profesional,Todo Terreno,167 cm,441 cm,182 cm,465 l,173 km/h,"6,3 l","5,0 l","5,4 l",1.415 kg,55 l,"12,4 s"
Peugeot 3008 1.5bluehdi Allure S&s 130,21.500€,2019,30.343 km,130 cv en Guadalajara,Manual,5 puertas,5,130 cv,Azul,101 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,192 km/h,"4,8 l","3,9 l","4,3 l",1.492 kg,53 l,"0,0 s"
Nissan Qashqai 1.5dci 360 4x2,14.999€,2015,41.836 km,110 cv en Alicante,Manual,5 puertas,5,110 cv,Rojo,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,433 cm,178 cm,400 l,176 km/h,"5,8 l","4,4 l","4,9 l",1.418 kg,65 l,"12,7 s"
Audi Q3 2.0tdi 110kw,19.900€,2018,80.000 km,150 cv en Sevilla,Manual,5 puertas,5,150 cv,Gris,117 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,183 cm,460 l,204 km/h,"5,3 l","4,1 l","4,4 l",1.560 kg,64 l,"9,6 s"
Mercedes Clase Gla Gla 200cdi Urban,17.950€,04/2015,93.200 km,136 cv en Malaga,Manual,5 puertas,5,136 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,205 km/h,"5,4 l","3,8 l","4,4 l",1.505 kg,50 l,"10,0 s"
Mercedes Clase Gla Gla 220cdi Style 4matic 7g-dct,21.390€,06/2015,143.209 km,170 cv,Automática secuencial,5 puertas,5,170 cv,Gris,127 gr/m,Diesel,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,215 km/h,"5,8 l","4,3 l","4,8 l",1.595 kg,50 l,"8,3 s"
Peugeot 2008 1.2 Puretech S&s Allure 130,14.300€,2018,29.647 km,130 cv en Valladolid,Manual,5 puertas,5,130 cv,Gris,117 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,416 cm,174 cm,360 l,200 km/h,"6,1 l","4,5 l","5,1 l",1.235 kg,50 l,"9,3 s"
Opel Grandland X Phev 1.6 Turbo Ultimate At8 4x4,36.800€,10/2020,10 km,300 cv en Barcelona,Automática secuencial,5 puertas,5,300 cv,Gris,34 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,161 cm,448 cm,186 cm,514 l,220 km/h,"0,0 l","0,0 l","1,6 l",1.350 kg,53 l,"7,0 s"
Nissan Qashqai 1.5dci Acenta Dct 4x2 85kw,18.700€,06/2020,12.551 km,"115 cv en Coruña, A",Automática secuencial,5 puertas,5,115 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,181 km/h,"4,5 l","3,8 l","4,0 l",1.400 kg,55 l,"12,3 s"
Citroen C3 Aircross Puretech S&s Feel 110,14.300€,02/2020,6.717 km,"110 cv en Rioja, La",Manual,5 puertas,5,110 cv,Gris oscuro,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Citroen C3 Aircross Puretech S&s Feel 110,13.900€,02/2020,12.851 km,"110 cv en Rioja, La",Manual,5 puertas,5,110 cv,Naranja,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Ford Ecosport Ecosport 1.0 Ecoboost Titanium 125,15.900€,2020,19.000 km,125 cv en Zaragoza,Manual,5 puertas,5,125 cv,Gris,114 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,410 cm,177 cm,355 l,180 km/h,"6,4 l","5,0 l","5,5 l",1.280 kg,52 l,"11,0 s"
Ford Ecosport Ecosport 1.5 Ecoblue St Line 120,16.900€,2020,9.000 km,120 cv en Zaragoza,Manual,5 puertas,5,120 cv,Naranja,110 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,410 cm,177 cm,355 l,183 km/h,"5,0 l","4,5 l","4,7 l",1.288 kg,52 l,"10,7 s"
Land Rover Range Rover Evoque 2.0td4 Hse Dynamic 4wd Aut. 180,28.950€,2016,59.197 km,180 cv en Sevilla,Automática secuencial,3 puertas,5,180 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,163 cm,437 cm,209 cm,550 l,195 km/h,"6,4 l","3,4 l","4,9 l",1.690 kg,63 l,"9,0 s"
Seat Ateca 1.6tdi Cr S&s Ecomotive Xcellence Dsg,23.950€,2018,50.561 km,115 cv en Sevilla,Automática secuencial,5 puertas,5,115 cv,Gris,128 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,436 cm,184 cm,510 l,184 km/h,"5,3 l","4,7 l","4,9 l",1.375 kg,50 l,"11,5 s"
Audi Q3 2.0tdi Sport Edition 110kw,22.450€,2016,63.747 km,150 cv en Sevilla,Manual,5 puertas,5,150 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,183 cm,460 l,204 km/h,"5,3 l","4,1 l","4,6 l",1.560 kg,64 l,"9,6 s"
Volvo Xc60 Xc60 D3 Momentum Aut. 150,24.950€,2016,74.974 km,150 cv en Sevilla,Automática secuencial,5 puertas,5,150 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Todo Terreno,171 cm,464 cm,189 cm,490 l,190 km/h,"5,5 l","4,3 l","4,7 l",1.727 kg,70 l,"10,0 s"
Audi Q7 3.0tdi Quattro Tiptronic 160kw,31.750€,2016,114.822 km,218 cv en Alicante,Automática secuencial,5 puertas,5,218 cv,Azul,144 gr/m,Diesel,SÍ,Profesional,Todo Terreno,174 cm,505 cm,197 cm,890 l,216 km/h,"6,1 l","5,1 l","5,5 l",1.995 kg,75 l,"7,1 s"
Audi Q5 2.0tdi 110kw,27.990€,06/2018,53.000 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Azul,117 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,466 cm,189 cm,550 l,206 km/h,"5,2 l","4,0 l","4,5 l",1.735 kg,65 l,"9,7 s"
Land Rover Range Rover Evoque 2.0td4 Pure 4wd Aut. 150,27.900€,2018,36.368 km,150 cv en Madrid,Automática secuencial,5 puertas,5,150 cv,Azul,134 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,437 cm,209 cm,575 l,180 km/h,"6,6 l","3,6 l","5,1 l",1.675 kg,63 l,"10,0 s"
Renault Captur 1.5dci Eco2 Energy Intens 90,14.750€,2017,41.788 km,90 cv en Sevilla,Manual,5 puertas,5,90 cv,Gris,95 gr/m,Diesel,SÍ,Profesional,Todo Terreno,157 cm,412 cm,178 cm,377 l,171 km/h,"4,2 l","3,4 l","3,6 l",1.170 kg,45 l,"13,1 s"
Volvo Xc60 Xc60 D3 Momentum Aut. 150,22.950€,2017,101.556 km,150 cv en Sevilla,Automática secuencial,5 puertas,5,150 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Todo Terreno,171 cm,464 cm,189 cm,490 l,190 km/h,"5,5 l","4,3 l","4,7 l",1.727 kg,70 l,"10,0 s"
Kia Sportage 1.7crdi Vgt Eco-dynamics Drive 4x2,19.950€,2018,44.895 km,115 cv en Sevilla,Manual,5 puertas,5,115 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,448 cm,186 cm,491 l,176 km/h,"5,4 l","4,2 l","4,6 l",1.425 kg,62 l,"11,5 s"
Volkswagen Tiguan 2.0tdi Advance 110kw (4.75),22.490€,2016,9.658 km,150 cv en Pontevedra,Manual,5 puertas,5,150 cv,Negro,125 gr/m,Diesel,SÍ,Profesional,Todo Terreno,163 cm,449 cm,184 cm,615 l,204 km/h,"5,8 l","3,1 l","4,5 l",1.568 kg,58 l,"9,3 s"
Nissan Qashqai 1.3 Dig-t N-connecta 4x2 103kw,18.700€,2020,23.569 km,140 cv en Cadiz,Manual,5 puertas,5,140 cv,Blanco,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"6,7 l","4,6 l","5,3 l",1.300 kg,55 l,"10,5 s"
Citroen C3 Aircross Bluehdi S&s C-series 100,15.339€,02/2021,1 km,100 cv,Manual,5 puertas,5,100 cv,Gris,107 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,184 km/h,"4,7 l","3,5 l","4,0 l",1.203 kg,45 l,"10,8 s"
Volvo V40 Cross Country D3 Momentum Aut.,9.800€,2015,236.000 km,150 cv en Avila,Automática secuencial,5 puertas,5,150 cv,Blanco,137 gr/m,Diesel,SÍ,Profesional,Todo Terreno,146 cm,437 cm,178 cm,324 l,200 km/h,"6,8 l","4,3 l","5,2 l",1.486 kg,60 l,"9,3 s"
Skoda Karoq 1.5 Tsi Ambition Act,24.000€,2020,11 km,150 cv en Burgos,Manual,5 puertas,5,150 cv,Gris,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,154 cm,438 cm,184 cm,521 l,187 km/h,"6,2 l","4,7 l","5,4 l",1.265 kg,50 l,"8,4 s"
Nissan Qashqai 1.3 Dig-t Acenta 4x2 103kw,19.490€,2019,0 km,"140 cv en Coruña, A",Manual,5 puertas,5,140 cv,Negro,0 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"0,0 l","0,0 l","0,0 l",1.300 kg,55 l,"10,5 s"
Citroen C5 Aircross Bluehdi S&s Feel Eat8 130,31.500€,2019,11.500 km,130 cv en Alicante,Automática secuencial,5 puertas,5,130 cv,Gris,100 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,189 km/h,"4,4 l","3,8 l","4,0 l",1.505 kg,53 l,"10,6 s"
Mazda Cx-30 Cx-30 2.0 Skyactiv-g Zenith 2wd Aut. 90kw,25.700€,01/2020,10 km,122 cv en Barcelona,Automática secuencial,5 puertas,5,122 cv,Negro,126 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,154 cm,440 cm,180 cm,430 l,182 km/h,"6,8 l","4,8 l","5,5 l",1.424 kg,51 l,"11,2 s"
Chevrolet Trax 1.6 Lt,9.500€,11/2013,156.122 km,115 cv,Manual,5 puertas,5,115 cv,Blanco,153 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,167 cm,425 cm,177 cm,356 l,173 km/h,"8,2 l","5,5 l","6,5 l",1.365 kg,53 l,"12,3 s"
Toyota Rav-4 Rav-4 150d Advance 2wd,17.500€,07/2016,82.285 km,143 cv,Manual,5 puertas,5,143 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,461 cm,185 cm,547 l,195 km/h,"5,4 l","4,3 l","4,7 l",1.610 kg,60 l,"9,6 s"
Toyota Rav-4 Rav-4 150d Advance 2wd,17.500€,07/2016,82.285 km,"143 cv en Palmas, Las",Manual,5 puertas,5,143 cv,Blanco,124 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,461 cm,185 cm,547 l,195 km/h,"5,4 l","4,3 l","4,7 l",1.610 kg,60 l,"9,6 s"
Bmw X1 Sdrive 18da,23.600€,01/2017,82.573 km,150 cv en Toledo,Automática secuencial,5 puertas,5,150 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,444 cm,182 cm,505 l,205 km/h,"5,1 l","3,9 l","4,3 l",1.470 kg,51 l,"9,2 s"
Audi Q3 35 Tfsi Advanced,31.795€,07/2019,9.600 km,150 cv en Castellon,Manual,5 puertas,5,150 cv,Gris cronos,132 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,448 cm,186 cm,530 l,211 km/h,"6,6 l","4,9 l","6,1 l",1.460 kg,60 l,"9,6 s"
Opel Grandland X 1.2t S&s Ultimate 130,17.390€,01/2020,12.343 km,130 cv,Manual,5 puertas,5,130 cv,Azul,116 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,448 cm,186 cm,514 l,188 km/h,"6,4 l","4,9 l","5,4 l",1.350 kg,53 l,"11,1 s"
Opel Grandland X 1.5cdti S&s Selective 130,20.400€,01/2020,50 km,130 cv en Barcelona,Manual,5 puertas,5,130 cv,Blanco artico,111 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,448 cm,186 cm,514 l,189 km/h,"4,9 l","3,9 l","4,3 l",1.350 kg,53 l,"11,8 s"
Nissan Qashqai 1.5dci Visia 4x2,11.900€,2016,156.023 km,110 cv en Alicante,Manual,5 puertas,5,110 cv,Blanco,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,438 cm,181 cm,430 l,182 km/h,"4,2 l","3,6 l","3,8 l",1.385 kg,55 l,"11,9 s"
Kia Stonic 1.0 T-gdi Eco-dynamic Drive Dct 120,13.950€,2018,37.750 km,120 cv en Pontevedra,Manual,5 puertas,5,120 cv,Blanco,120 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,152 cm,414 cm,176 cm,352 l,184 km/h,"5,9 l","4,9 l","5,2 l",1.220 kg,45 l,"10,3 s"
Kia Stonic 1.0 T-gdi Eco-dynamic Drive 120,13.950€,2018,28.650 km,120 cv en Pontevedra,Manual,5 puertas,5,120 cv,Negro,130 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,152 cm,414 cm,176 cm,352 l,184 km/h,"6,9 l","5,0 l","5,5 l",1.185 kg,45 l,"10,3 s"
Peugeot 3008 1.5bluehdi Active S&s Eat8 130,20.450€,10/2018,89.366 km,130 cv en Cordoba,Automática secuencial,5 puertas,5,130 cv,Blanco,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,192 km/h,"4,4 l","3,9 l","4,1 l",1.505 kg,53 l,"0,0 s"
Opel Mokka 1.6cdti S&s Selective 4x2,12.400€,04/2017,90.138 km,136 cv,Manual,5 puertas,5,136 cv,Gris,106 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,428 cm,178 cm,362 l,191 km/h,"4,7 l","3,8 l","4,1 l",1.449 kg,52 l,"9,9 s"
Land Rover Range Rover Evoque 2.2l Ed4 Pure Tech 4x2,18.900€,08/2014,89.900 km,150 cv en Barcelona,Manual,3 puertas,5,150 cv,Naranja,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,436 cm,197 cm,550 l,180 km/h,"5,9 l","4,5 l","4,9 l",1.595 kg,60 l,"11,2 s"
Kia Stonic 1.6crdi Vgt Eco-dynamic Drive 110,14.900€,03/2018,21.950 km,110 cv en Barcelona,Manual,5 puertas,5,110 cv,Most yellow (metalizado) / aur,109 gr/m,Diesel,SÍ,Profesional,Todo Terreno,152 cm,414 cm,176 cm,332 l,175 km/h,"4,9 l","3,8 l","4,2 l",1.255 kg,45 l,"11,3 s"
Kia Xceed Xceed 1.6 Phev Etech Aut.,24.900€,06/2020,2.013 km,141 cv en Barcelona,Automática secuencial,5 puertas,5,141 cv,Orange fusion (metalizado),31 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,150 cm,440 cm,183 cm,291 l,160 km/h,"0,0 l","0,0 l","1,7 l",1.594 kg,37 l,"8,2 s"
Volvo Xc90 Xc90 D4 Inscription Aut.,31.900€,01/2016,160.000 km,190 cv en Ciudad Real,Automática secuencial,5 puertas,5,190 cv,Azul,136 gr/m,Diesel,SÍ,Profesional,Todo Terreno,178 cm,495 cm,192 cm,314 l,0 km/h,"5,8 l","4,9 l","5,2 l",2.009 kg,71 l,"0,0 s"
Mercedes Clase Glc Glc 220d 4matic Aut.,30.900€,2016,60.000 km,170 cv en Sevilla,Automática secuencial,5 puertas,5,170 cv,Rojo,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,466 cm,189 cm,550 l,210 km/h,"5,5 l","4,7 l","5,0 l",1.845 kg,57 l,"8,3 s"
Jaguar F-pace F-pace 3.0tdv6 First Edition Aut. Awd,41.890€,07/2016,26.570 km,300 cv,Automática secuencial,5 puertas,5,300 cv,Azul,159 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,473 cm,194 cm,650 l,241 km/h,"6,9 l","5,6 l","6,0 l",1.884 kg,66 l,"6,2 s"
Volvo V40 Cross Country D3 Momentum Aut.,11.990€,2013,234.000 km,150 cv en Asturias,Automática secuencial,5 puertas,5,150 cv,Blanco,137 gr/m,Diesel,SÍ,Profesional,Todo Terreno,146 cm,437 cm,178 cm,324 l,200 km/h,"6,8 l","4,3 l","5,2 l",1.486 kg,60 l,"9,3 s"
Toyota Hilux 2.5d-4d Cabina Extra Gx 4x4,18.500€,12/2015,85.000 km,144 cv en Badajoz,Manual,2 puertas,4,144 cv,Blanco,194 gr/m,Diesel,SÍ,Profesional,Pick-Up,184 cm,526 cm,176 cm,0 l,170 km/h,"9,5 l","5,8 l","7,3 l",1.875 kg,80 l,"13,3 s"
Seat Ateca 1.0 Tsi S&s Ecomotive Style,17.190€,2019,28.368 km,115 cv en Cadiz,Manual,5 puertas,5,115 cv,Blanco,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,436 cm,184 cm,510 l,181 km/h,"6,3 l","4,8 l","5,4 l",1.313 kg,50 l,"10,7 s"
Kia Sportage 1.6 Crdi Business 4x2 115,17.790€,2018,29.358 km,115 cv en Cadiz,Manual,5 puertas,5,115 cv,Blanco,130 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,449 cm,186 cm,480 l,175 km/h,"5,3 l","4,7 l","4,9 l",1.579 kg,0 l,"11,8 s"
Ford Kuga 2.0tdci Titanium S 4x2 150,15.590€,07/2016,96.426 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Blanco,122 gr/m,Diesel,SÍ,Profesional,Todo Terreno,170 cm,452 cm,184 cm,456 l,194 km/h,"5,4 l","4,3 l","4,7 l",1.614 kg,60 l,"10,1 s"
Mercedes Clase Gls Gls 350d 4matic Aut.,61.990€,04/2017,115.242 km,258 cv en Madrid,Automática secuencial,5 puertas,7,258 cv,Gris plomo,185 gr/m,Diesel,SÍ,Profesional,Todo Terreno,185 cm,513 cm,193 cm,680 l,222 km/h,"7,6 l","6,7 l","7,1 l",2.455 kg,100 l,"7,8 s"
Lexus Rx Rx 450h Luxury,69.850€,11/2019,10.000 km,313 cv en Madrid,Automática continua,5 puertas,5,313 cv,Azul,127 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,164 cm,489 cm,190 cm,540 l,200 km/h,"7,1 l","3,8 l","5,5 l",2.200 kg,65 l,"7,7 s"
Hyundai Kona 1.0 Tgdi Klass 4x2,14.990€,2020,3.000 km,120 cv en Burgos,Manual,5 puertas,5,120 cv,Rojo,121 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,417 cm,180 cm,361 l,181 km/h,"6,0 l","4,7 l","5,2 l",1.233 kg,50 l,"12,0 s"
Hyundai Ix35 Ix35 1.6 Gdi Bd Tecno 4x2,10.900€,12/2013,75.259 km,135 cv,Manual,5 puertas,5,135 cv,Gris plata,158 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,441 cm,182 cm,465 l,178 km/h,"8,2 l","6,0 l","6,8 l",1.305 kg,58 l,"11,1 s"
Bmw X5 Xdrive 30da,34.900€,11/2015,78.313 km,258 cv,Automática secuencial,5 puertas,5,258 cv,Azul,162 gr/m,Diesel,SÍ,Profesional,Todo Terreno,176 cm,489 cm,194 cm,650 l,230 km/h,"7,0 l","5,7 l","6,2 l",2.070 kg,85 l,"6,9 s"
Bmw X5 Xdrive 30da,34.900€,11/2015,78.313 km,"258 cv en Palmas, Las",Automática secuencial,5 puertas,5,258 cv,Azul,162 gr/m,Diesel,SÍ,Profesional,Todo Terreno,176 cm,489 cm,194 cm,650 l,230 km/h,"7,0 l","5,7 l","6,2 l",2.070 kg,85 l,"6,9 s"
Land Rover Range Rover Evoque 2.0ed4 Se 2wd 150,22.990€,08/2017,48.000 km,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,437 cm,209 cm,575 l,182 km/h,"5,6 l","2,8 l","4,3 l",1.608 kg,63 l,"11,2 s"
Volvo Xc60 Xc60 D4 Momentum Aut. 190,24.950€,2016,94.807 km,190 cv en Sevilla,Automática secuencial,5 puertas,5,190 cv,Gris,124 gr/m,Diesel,SÍ,Profesional,Todo Terreno,171 cm,464 cm,189 cm,490 l,210 km/h,"5,5 l","4,3 l","4,7 l",1.727 kg,70 l,"8,1 s"
Toyota C-hr C-hr 125h Advance,17.900€,2019,75.000 km,122 cv,Automática continua,5 puertas,5,122 cv,Negro,86 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,156 cm,436 cm,180 cm,377 l,170 km/h,"3,8 l","3,4 l","4,0 l",1.420 kg,43 l,"11,0 s"
Fiat 500x 500x 1.0 Firefly S&s City Cross,15.925€,01/2019,40 km,120 cv en Illes Balears,Manual,5 puertas,5,120 cv,Blanco,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,425 cm,180 cm,350 l,188 km/h,"7,0 l","5,1 l","5,8 l",1.320 kg,48 l,"10,9 s"
Nissan Qashqai 1.6dci Acenta 4x2 Xtronic,16.500€,2018,107.000 km,130 cv en Valencia,Automática continua,5 puertas,5,130 cv,Rojo,122 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,439 cm,181 cm,430 l,183 km/h,"5,3 l","4,4 l","4,7 l",1.507 kg,55 l,"11,1 s"
Mercedes Clase Gla Gla 200d Amg Line 7g-dct,25.900€,08/2016,47.759 km,136 cv en Barcelona,Automática secuencial,5 puertas,5,136 cv,Plata,108 gr/m,Diesel,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,205 km/h,"5,0 l","3,7 l","4,2 l",1.535 kg,50 l,"9,1 s"
Ford Ecosport Ecosport 1.00 Ecoboost Titanium 125,10.200€,06/2014,84.316 km,125 cv,Manual,5 puertas,5,125 cv,Rojo,125 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,167 cm,424 cm,177 cm,310 l,180 km/h,"6,6 l","4,7 l","5,3 l",1.350 kg,52 l,"12,7 s"
Hyundai Tucson 1.7crdi Bd Link 4x2 115,14.390€,01/2018,65.144 km,115 cv,Manual,5 puertas,5,115 cv,Plateado,119 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,176 km/h,"5,4 l","4,2 l","4,6 l",1.425 kg,62 l,"13,7 s"
Citroen C3 Aircross Bluehdi S&s Feel 100,15.990€,2020,9.950 km,100 cv en Badajoz,Manual,5 puertas,5,100 cv,Negro,107 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,184 km/h,"4,7 l","3,5 l","4,0 l",1.203 kg,45 l,"10,8 s"
Land Rover Discovery Sport 2.0ed4 Pure 4x2 150,27.900€,2018,20.017 km,150 cv en Malaga,Manual,5 puertas,5,150 cv,Blanco,149 gr/m,Diesel,SÍ,Profesional,Todo Terreno,172 cm,459 cm,207 cm,541 l,180 km/h,"5,5 l","4,2 l","4,7 l",1.740 kg,54 l,"10,6 s"
Seat Ateca 1.0 Tsi S&s Ecomotive Style,15.900€,2018,56.995 km,115 cv en Pontevedra,Manual,5 puertas,5,115 cv,Gris,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,436 cm,184 cm,510 l,181 km/h,"6,3 l","4,8 l","5,4 l",1.313 kg,50 l,"10,7 s"
Opel Grandland X 2.0cdti S&s Ultimate At8 180,20.500€,2018,74.441 km,177 cv en Alicante,Automática secuencial,5 puertas,5,177 cv,Gris,126 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,448 cm,186 cm,514 l,214 km/h,"5,3 l","4,5 l","4,8 l",1.575 kg,53 l,"9,1 s"
Mercedes Clase Gle Gle 350d 4matic Aut.,45.900€,08/2016,97.881 km,258 cv,Automática secuencial,5 puertas,5,258 cv,Negro,191 gr/m,Diesel,SÍ,Profesional,Todo Terreno,180 cm,482 cm,194 cm,690 l,225 km/h,"8,8 l","6,8 l","7,5 l",2.175 kg,93 l,"7,1 s"
Mercedes Clase Gle Gle 350d 4matic Aut.,45.900€,08/2016,97.881 km,"258 cv en Palmas, Las",Automática secuencial,5 puertas,5,258 cv,Negro,191 gr/m,Diesel,SÍ,Profesional,Todo Terreno,180 cm,482 cm,194 cm,690 l,225 km/h,"8,8 l","6,8 l","7,5 l",2.175 kg,93 l,"7,1 s"
Mercedes Clase Glb Glb 250 4matic 8g-dct,55.999€,02/2021,0 km,224 cv en Sevilla,Automática secuencial,5 puertas,5,224 cv,Blanco polar,162 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,463 cm,183 cm,570 l,236 km/h,"9,2 l","5,0 l","7,1 l",1.670 kg,52 l,"6,9 s"
Volkswagen Tiguan 2.0tdi Bmt T1 4x2 150,15.890€,04/2017,111.289 km,150 cv,Manual,5 puertas,5,150 cv,Gris,130 gr/m,Diesel,SÍ,Profesional,Todo Terreno,170 cm,443 cm,181 cm,470 l,193 km/h,"6,3 l","3,4 l","4,9 l",1.541 kg,64 l,"10,2 s"
Ford Edge 2.0tdci St-line 4x4 Powershift 210,24.490€,01/2018,42.855 km,210 cv,Automática secuencial,5 puertas,5,210 cv,Blanco,152 gr/m,Diesel,SÍ,Profesional,Todo Terreno,169 cm,481 cm,193 cm,602 l,211 km/h,"6,5 l","5,5 l","5,9 l",1.949 kg,64 l,"9,4 s"
Hyundai Kona 1.0 Tgdi Klass 4x2,15.970€,2019,2.770 km,120 cv en Valencia,Manual,5 puertas,5,120 cv,Rojo,120 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,417 cm,180 cm,361 l,181 km/h,"6,0 l","4,7 l","5,2 l",1.233 kg,50 l,"12,0 s"
Mercedes Clase Glc Glc 250d 4matic Aut.,35.970€,2016,79.900 km,204 cv en Valencia,Automática secuencial,5 puertas,5,204 cv,Bronce,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,466 cm,189 cm,550 l,222 km/h,"5,5 l","4,7 l","5,0 l",1.845 kg,57 l,"7,6 s"
Ford Kuga 2.0tdci Auto S&s Titanium 4x2 150,19.970€,2019,15.200 km,150 cv en Valencia,Manual,5 puertas,5,150 cv,Negro,120 gr/m,Diesel,SÍ,Profesional,Todo Terreno,169 cm,452 cm,184 cm,456 l,194 km/h,"5,4 l","4,3 l","4,7 l",1.614 kg,60 l,"10,1 s"
Suzuki Sx4 S-cross Sx4 S-cross 1.6 Glx-el 4x4,10.970€,2015,134.400 km,120 cv en Valencia,Manual,5 puertas,5,120 cv,Rojo,135 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,158 cm,430 cm,177 cm,430 l,175 km/h,"7,1 l","5,1 l","5,9 l",1.170 kg,47 l,"12,0 s"
