title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Audi A3 35tdi S Line Stronic,30.500€,01/2020,10.144 km,150 cv en Murcia,Automática secuencial,4 puertas,5,150 cv,Negro mito metalizado,100 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,450 cm,182 cm,425 l,232 km/h,"4,2 l","3,5 l","3,8 l",1.490 kg,50 l,"8,4 s"
Opel Corsa 1.3cdti Essentia,2.300€,2005,226.000 km,70 cv en Pontevedra,Manual,3 puertas,5,70 cv,Blanco,0 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,382 cm,165 cm,0 l,0 km/h,"5,7 l","3,8 l","4,5 l",995 kg,44 l,"14,5 s"
Mercedes Clase A A 180d,13.740€,2017,76.000 km,109 cv en Sevilla,Manual,5 puertas,5,109 cv,Gris,98 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,430 cm,178 cm,341 l,190 km/h,"4,3 l","3,4 l","3,7 l",1.395 kg,50 l,"11,3 s"
Audi A3 Sportback 30tdi S Line,27.000€,01/2020,10 km,116 cv en Murcia,Manual,5 puertas,5,116 cv,Negro mito metalizado,96 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,434 cm,182 cm,380 l,206 km/h,"4,0 l","3,3 l","3,6 l",1.420 kg,50 l,"10,1 s"
Opel Corsa 1.2 Xel S-s Edition 75,11.501€,2020,NUEVO,75 cv en Ciudad Real,Manual,5 puertas,5,75 cv,Naranja,93 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,177 cm,309 l,174 km/h,"4,8 l","3,7 l","4,1 l",1.055 kg,40 l,"13,2 s"
Renault Zoe Intens 50 R135 100kw,15.999€,2020,1.500 km,135 cv,Automática,5 puertas,5,135 cv,Negro,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,409 cm,179 cm,338 l,140 km/h,"0,0 l","0,0 l","0,0 l",1.502 kg,0 l,"9,5 s"
Citroen C3 1.2 Puretech S&s Shine 110,10.890€,04/2020,5.139 km,110 cv,Manual,5 puertas,5,110 cv,Plateado,104 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,188 km/h,"5,5 l","4,0 l","4,6 l",1.125 kg,42 l,"9,3 s"
Citroen C3 1.2 Puretech S&s Shine 110,10.590€,04/2020,6.936 km,110 cv,Manual,5 puertas,5,110 cv,Plateado,104 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,188 km/h,"5,5 l","4,0 l","4,6 l",1.125 kg,42 l,"9,3 s"
Mercedes Clase A A 180d,13.500€,2017,85.000 km,109 cv en Sevilla,Manual,5 puertas,5,109 cv,Gris,98 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,430 cm,178 cm,341 l,190 km/h,"4,3 l","3,4 l","3,7 l",1.395 kg,50 l,"11,3 s"
Seat Ibiza 1.4 Stella,650€,08/2000,128.567 km,60 cv,Manual,3 puertas,5,60 cv,Amarillo,0 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,388 cm,164 cm,0 l,0 km/h,"8,7 l","5,3 l","6,6 l",920 kg,0 l,"15,1 s"
Citroen C4 Cactus 1.2 Puretech S&s Shine 130,11.190€,06/2019,16.334 km,130 cv,Manual,5 puertas,5,130 cv,Blanco,113 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,417 cm,171 cm,358 l,208 km/h,"6,1 l","4,4 l","5,0 l",1.120 kg,50 l,"8,1 s"
Opel Corsa 1.2t Xhl S-s Edition 100,13.500€,11/2019,6.590 km,100 cv,Manual,5 puertas,5,100 cv,Blanco,96 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,177 cm,309 l,188 km/h,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,9 s"
Opel Corsa 1.2t Xhl S-s Edition 100,13.500€,11/2019,6.590 km,"100 cv en Palmas, Las",Manual,5 puertas,5,100 cv,Blanco,96 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,177 cm,309 l,188 km/h,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,9 s"
Toyota Corolla 125h Business Plus,19.300€,12/2020,150 km,122 cv en Zaragoza,Automática continua,5 puertas,5,122 cv,Azul,76 gr/m,Híbrido,SÍ,Profesional,Berlina,144 cm,437 cm,179 cm,361 l,180 km/h,"3,2 l","3,6 l","3,3 l",1.370 kg,0 l,"10,9 s"
Seat Toledo 1.9 Tdi Signum-a,1.500€,12/2003,204.379 km,110 cv,Manual,4 puertas,5,110 cv,Gris,0 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,444 cm,174 cm,0 l,0 km/h,"6,6 l","4,1 l","5,0 l",1.271 kg,55 l,"11,2 s"
Renault Mégane 1.5dci Blue Limited + 85kw,12.500€,2019,19.500 km,115 cv en Madrid,Manual,5 puertas,5,115 cv,Blanco,101 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,436 cm,181 cm,384 l,187 km/h,"5,1 l","3,8 l","4,3 l",1.311 kg,47 l,"12,1 s"
Seat Ibiza 1.0 Tsi S&s Style 115,12.900€,2020,NUEVO,115 cv en Madrid,Manual,5 puertas,5,115 cv,Gris,104 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,193 km/h,"5,7 l","4,0 l","4,6 l",1.134 kg,40 l,"9,3 s"
Dacia Sandero 0.9 Tce Laureate 90,8.900€,2015,78.535 km,90 cv en Valencia,Manual,5 puertas,5,90 cv,Blanco,109 gr/m,Gasolina,SÍ,Profesional,Berlina,152 cm,406 cm,173 cm,320 l,175 km/h,"6,7 l","4,3 l","5,2 l",962 kg,50 l,"11,1 s"
Seat Ibiza 1.0 Tsi S&s Reference 95,10.700€,10/2018,21.174 km,95 cv,Manual,5 puertas,5,95 cv,Blanco,105 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,182 km/h,"5,4 l","4,1 l","4,6 l",1.134 kg,40 l,"10,9 s"
Seat Ibiza 1.0 Tsi S&s Reference 95,10.700€,10/2018,21.174 km,"95 cv en Palmas, Las",Manual,5 puertas,5,95 cv,Blanco,105 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,182 km/h,"5,4 l","4,1 l","4,6 l",1.134 kg,40 l,"10,9 s"
Ford Focus 1.0 Ecoboost St Line 125,16.900€,2019,18.137 km,124 cv en Valencia,Manual,5 puertas,5,124 cv,Negro,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"5,7 l","3,9 l","4,6 l",1.201 kg,52 l,"12,5 s"
Mercedes Clase A A 200d,18.700€,01/2017,45.232 km,136 cv en Zaragoza,Manual,5 puertas,5,136 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,430 cm,178 cm,341 l,210 km/h,"5,2 l","3,4 l","4,1 l",1.455 kg,50 l,"9,3 s"
Volkswagen Polo 1.0 Tsi Advance 70kw,9.490€,2018,28.200 km,"95 cv en Palmas, Las",Manual,5 puertas,5,95 cv,Beige,104 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,405 cm,175 cm,355 l,187 km/h,"5,5 l","4,0 l","4,6 l",1.145 kg,40 l,"10,8 s"
Kia Rio 1.0 T-gdi Mhev Imt Drive 100,15.890€,02/2020,5.954 km,100 cv en Madrid,Manual,5 puertas,5,100 cv,Clear white,97 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,407 cm,173 cm,325 l,188 km/h,"5,1 l","3,9 l","4,3 l",1.130 kg,45 l,"10,4 s"
Ford Fiesta 1.25 Urban,5.500€,03/2012,107.000 km,60 cv en Madrid,Manual,5 puertas,5,60 cv,Rojo,124 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,395 cm,172 cm,295 l,168 km/h,"7,5 l","4,6 l","5,7 l",1.041 kg,45 l,"13,3 s"
Smart Forfour Eq,12.900€,2019,3.990 km,82 cv,Automática,5 puertas,4,82 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,155 cm,350 cm,167 cm,185 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.200 kg,0 l,"12,7 s"
Citroen C3 1.2 Puretech S&s Feel 83,11.350€,2020,19.382 km,83 cv en Madrid,Manual,5 puertas,5,83 cv,Rojo,97 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,168 km/h,"5,7 l","4,1 l","4,7 l",1.055 kg,42 l,"13,0 s"
Honda Civic 2.2i-ctdi Sport,2.500€,09/2009,232.513 km,140 cv,Manual,5 puertas,5,140 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,426 cm,177 cm,485 l,205 km/h,"6,7 l","4,5 l","5,3 l",1.351 kg,50 l,"8,7 s"
Opel Corsa 1.4 Business 90,7.750€,2018,22.495 km,90 cv en Madrid,Manual,5 puertas,5,90 cv,Negro,120 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,402 cm,175 cm,285 l,175 km/h,"6,5 l","4,3 l","5,1 l",1.163 kg,45 l,"13,2 s"
Volkswagen Golf 2.0tdi Gtd Dsg7 135kw,18.490€,03/2017,81.354 km,184 cv,Automática secuencial,5 puertas,5,184 cv,Blanco,122 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,427 cm,179 cm,380 l,216 km/h,"5,4 l","4,2 l","4,6 l",1.416 kg,50 l,"8,6 s"
Toyota Yaris 120h 1.5 Style,16.950€,2020,6.000 km,116 cv en Madrid,Automática continua,5 puertas,5,116 cv,Rojo,64 gr/m,Híbrido,SÍ,Profesional,Berlina,150 cm,394 cm,175 cm,270 l,175 km/h,"0,0 l","0,0 l","2,8 l",1.065 kg,36 l,"10,3 s"
Seat León 1.5 Tsi S&s Fr 150,17.900€,2020,12.000 km,150 cv en Zaragoza,Manual,5 puertas,5,150 cv,Azul,113 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,437 cm,180 cm,380 l,221 km/h,"6,3 l","4,1 l","4,9 l",1.316 kg,45 l,"8,4 s"
Audi A3 Sportback 35tdi Black Line S Tronic,28.700€,02/2020,4.993 km,150 cv en Guipuzcoa,Automática secuencial,5 puertas,5,150 cv,Gris oscuro,102 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,434 cm,182 cm,380 l,224 km/h,"4,2 l","3,5 l","3,8 l",1.485 kg,50 l,"8,4 s"
Opel Astra 1.6 8v Club,1.300€,06/2002,182.642 km,84 cv,Manual,4 puertas,5,84 cv,Gris plata,0 gr/m,Gasolina,SÍ,Profesional,Berlina,0 cm,0 cm,171 cm,0 l,0 km/h,"9,7 l","5,6 l","8,0 l",1.180 kg,52 l,"0,0 s"
Nissan Almera 1.6 Gx,600€,07/1998,235.601 km,100 cv,Manual,5 puertas,5,100 cv,Blanco,0 gr/m,Gasolina,SÍ,Profesional,Berlina,0 cm,0 cm,0 cm,0 l,0 km/h,"8,8 l","5,7 l","8,1 l",1.240 kg,0 l,"0,0 s"
Seat Ibiza 1.2 Tsi Reference,5.990€,2016,67.348 km,"90 cv en Palmas, Las",Manual,5 puertas,5,90 cv,Azul,116 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,184 km/h,"6,4 l","4,0 l","4,9 l",1.089 kg,45 l,"10,7 s"
Seat Ibiza 1.0 Tsi S&s Style 115,13.900€,2020,NUEVO,115 cv en Madrid,Manual,5 puertas,5,115 cv,Rojo,104 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,193 km/h,"5,7 l","4,0 l","4,6 l",1.134 kg,40 l,"9,3 s"
Seat Ibiza 1.0 Tsi S&s Xcellence 115,13.300€,2020,NUEVO,115 cv en Madrid,Manual,5 puertas,5,115 cv,Blanco,104 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,193 km/h,"5,7 l","4,0 l","4,6 l",1.134 kg,40 l,"9,3 s"
Mercedes Clase A A 180d,13.750€,2016,99.000 km,109 cv en Sevilla,Manual,5 puertas,5,109 cv,Gris,98 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,430 cm,178 cm,341 l,190 km/h,"4,3 l","3,4 l","3,7 l",1.395 kg,50 l,"11,3 s"
Ford Focus 1.5ecoblue Trend+ 120,16.300€,02/2020,22.000 km,120 cv en Madrid,Manual,5 puertas,5,120 cv,Plateado,93 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.263 kg,52 l,"12,0 s"
Mini Mini Cooper,13.990€,03/2018,43.246 km,136 cv en Castellon,Manual,5 puertas,5,136 cv,Verde,116 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,398 cm,173 cm,278 l,207 km/h,"5,9 l","4,0 l","4,7 l",1.145 kg,40 l,"8,2 s"
Kia Ceed 1.0 T-gdi Concept,12.900€,01/2019,10.250 km,120 cv en Cantabria,Manual,5 puertas,5,120 cv,Blanco perla nacarado,124 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,431 cm,180 cm,395 l,190 km/h,"6,7 l","4,8 l","5,5 l",1.297 kg,50 l,"11,1 s"
Citroen C4 ë - Feel 100kw,26.998€,2021,NUEVO,136 cv en Barcelona,Automática,5 puertas,5,136 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,152 cm,436 cm,183 cm,380 l,150 km/h,"0,0 l","0,0 l","0,0 l",1.616 kg,0 l,"9,7 s"
Mercedes Clase A A 250e 8g-dct,34.900€,2020,NUEVO,218 cv en Madrid,Automática secuencial,5 puertas,5,218 cv,Rojo,32 gr/m,Híbrido,SÍ,Profesional,Berlina,145 cm,442 cm,180 cm,310 l,235 km/h,"0,0 l","0,0 l","1,4 l",1.680 kg,35 l,"6,6 s"
Mazda Mazda2 1.3 Active+ 86,4.850€,2010,130.000 km,86 cv en Cordoba,Manual,5 puertas,5,86 cv,Blanco,125 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,389 cm,170 cm,250 l,172 km/h,"6,9 l","4,6 l","5,4 l",955 kg,43 l,"12,9 s"
Peugeot 307 1.6hdi Xs 110,999€,02/2005,249.693 km,110 cv,Manual,5 puertas,5,110 cv,Negro,126 gr/m,Diesel,SÍ,Profesional,Berlina,153 cm,421 cm,176 cm,420 l,188 km/h,"6,0 l","4,2 l","4,8 l",1.336 kg,60 l,"11,2 s"
Hyundai I20 I20 1.2 Classic,4.500€,2010,78.600 km,78 cv en Valencia,Manual,3 puertas,5,78 cv,Negro,124 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,394 cm,171 cm,295 l,165 km/h,"6,4 l","4,5 l","5,2 l",1.065 kg,45 l,"12,9 s"
Toyota Yaris 100h 1.5 Active,10.500€,2017,57.043 km,100 cv en Cadiz,Automática continua,5 puertas,5,100 cv,Blanco,84 gr/m,Híbrido,SÍ,Profesional,Berlina,151 cm,395 cm,170 cm,286 l,165 km/h,"3,5 l","3,6 l","3,7 l",1.090 kg,36 l,"11,8 s"
Citroen C4 1.6hdi Lx,3.490€,10/2009,161.123 km,92 cv,Manual,5 puertas,5,92 cv,Rojo,120 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,428 cm,177 cm,314 l,180 km/h,"5,8 l","3,8 l","4,5 l",1.257 kg,60 l,"12,5 s"
Seat León 2.0tdi Cr Fr Dpf 170,7.000€,2010,162.000 km,170 cv en Almeria,Manual,5 puertas,5,170 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,431 cm,177 cm,341 l,214 km/h,"6,9 l","4,4 l","5,3 l",1.395 kg,55 l,"8,2 s"
Volkswagen Golf 2.0tdi Cr Bmt Advance 150,9.900€,2016,121.000 km,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Azul,109 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,426 cm,180 cm,380 l,216 km/h,"5,0 l","3,6 l","4,1 l",1.354 kg,50 l,"8,6 s"
Seat León 2.0tdi Cr S&s Fr Launch Pack L Dsg-7 150,23.990€,2020,5.212 km,150 cv en Madrid,Automática secuencial,5 puertas,5,150 cv,Gris,97 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,437 cm,180 cm,380 l,218 km/h,"4,2 l","3,4 l","3,7 l",1.446 kg,45 l,"8,6 s"
Seat León 1.5 Tgi Gnc S&s Reference 130,11.990€,2019,27.323 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Azul,98 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,206 km/h,"6,9 l","4,5 l","5,4 l",1.301 kg,0 l,"10,1 s"
Nissan Leaf Acenta 30kwh,10.990€,2017,45.000 km,109 cv en Salamanca,Automática,5 puertas,5,109 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,155 cm,445 cm,177 cm,370 l,0 km/h,"0,0 l","0,0 l","0,0 l",1.516 kg,0 l,"0,0 s"
Citroen C3 1.2 Puretech S&s Shine 83,10.950€,2017,15.253 km,82 cv en Madrid,Manual,5 puertas,5,82 cv,Blanco,96 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,400 cm,175 cm,300 l,168 km/h,"5,7 l","4,1 l","4,7 l",1.055 kg,45 l,"13,0 s"
Audi A1 Sportback 30 Tfsi,17.990€,2019,28.800 km,"116 cv en Palmas, Las",Manual,5 puertas,5,116 cv,Rojo,109 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,403 cm,174 cm,335 l,203 km/h,"5,9 l","4,1 l","4,8 l",1.180 kg,40 l,"9,5 s"
Mercedes Clase A A 200d 8g-dct,24.090€,12/2019,20.414 km,150 cv,Automática secuencial,5 puertas,5,150 cv,Negro,110 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,442 cm,180 cm,335 l,220 km/h,"5,0 l","3,7 l","4,2 l",1.490 kg,43 l,"8,1 s"
Opel Astra 1.5d S-s Gs Line 122,16.400€,2020,NUEVO,122 cv en Cadiz,Manual,5 puertas,5,122 cv,Rojo,92 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,437 cm,181 cm,370 l,210 km/h,"4,3 l","3,2 l","3,6 l",1.296 kg,48 l,"10,2 s"
Opel Astra 1.5d S-s Gs Line 122,16.400€,2020,NUEVO,122 cv en Cadiz,Manual,5 puertas,5,122 cv,Rojo,92 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,437 cm,181 cm,370 l,210 km/h,"4,3 l","3,2 l","3,6 l",1.296 kg,48 l,"10,2 s"
Volvo C30 T5 Summum,8.000€,2007,180.000 km,230 cv en Vizcaya,Manual,3 puertas,4,230 cv,Rojo,203 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,425 cm,178 cm,251 l,240 km/h,"12,6 l","6,4 l","8,7 l",1.437 kg,62 l,"6,7 s"
Audi A3 S3 2.0 Tfsi Quattro,13.000€,2007,20.000 km,265 cv en Vizcaya,Manual,3 puertas,5,265 cv,Naranja,217 gr/m,Gasolina,SÍ,Profesional,Berlina,140 cm,421 cm,177 cm,281 l,250 km/h,"12,4 l","7,2 l","9,1 l",1.455 kg,60 l,"5,7 s"
Volkswagen Golf 2.0 Tsi Gti Dsg6 169kw,22.900€,2017,74.000 km,230 cv en Pontevedra,Automática secuencial,5 puertas,5,230 cv,Rojo,145 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,427 cm,179 cm,380 l,248 km/h,"8,2 l","5,4 l","6,3 l",1.386 kg,50 l,"6,4 s"
Renault Zoe Zen 65kw,9.990€,2014,15.000 km,88 cv en Madrid,Automática,5 puertas,5,88 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,408 cm,173 cm,0 l,135 km/h,"0,0 l","0,0 l","0,0 l",1.468 kg,0 l,"13,5 s"
Mercedes Clase A A 250e 8g-dct,34.900€,2020,NUEVO,218 cv en Cadiz,Automática secuencial,5 puertas,5,218 cv,Blanco,32 gr/m,Híbrido,SÍ,Profesional,Berlina,145 cm,442 cm,180 cm,310 l,235 km/h,"0,0 l","0,0 l","1,4 l",1.680 kg,35 l,"6,6 s"
Kia Ceed Proceed 1.4 T-gdi Gt Line,26.400€,2020,100 km,140 cv en Vizcaya,Manual,5 puertas,5,140 cv,Rojo,130 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,461 cm,180 cm,594 l,210 km/h,"8,4 l","5,4 l","6,3 l",1.378 kg,50 l,"9,1 s"
Toyota Auris 90d Business,8.172€,2016,61.000 km,90 cv en Sevilla,Manual,5 puertas,5,90 cv,Gris,105 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,433 cm,176 cm,360 l,180 km/h,"4,6 l","3,6 l","4,0 l",1.200 kg,50 l,"12,5 s"
Seat León 2.0tdi Cr S&s Style 150,8.300€,2015,228.000 km,150 cv en Murcia,Manual,5 puertas,5,150 cv,Azul,110 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,426 cm,182 cm,380 l,215 km/h,"5,2 l","3,8 l","4,3 l",1.305 kg,50 l,"8,4 s"
Mercedes Clase A A 170cdi Elegance,3.000€,2001,122.000 km,90 cv en Vizcaya,Manual,5 puertas,5,90 cv,Gris,0 gr/m,Diesel,SÍ,Profesional,Berlina,158 cm,358 cm,172 cm,0 l,0 km/h,"6,2 l","4,1 l","5,9 l",1.150 kg,0 l,"12,5 s"
Ford Focus 1.5ecoblue St Line 120,18.500€,2020,NUEVO,120 cv en Guipuzcoa,Manual,5 puertas,5,120 cv,Rojo,96 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.263 kg,52 l,"12,0 s"
Ford Focus 1.5ecoblue Trend+ 120,10.290€,03/2018,63.858 km,120 cv,Manual,5 puertas,5,120 cv,Plateado,93 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.263 kg,52 l,"12,0 s"
Toyota Yaris 1.3 Vvt-i,3.950€,12/2006,101.967 km,87 cv,Manual,5 puertas,5,87 cv,Azul,141 gr/m,Gasolina,SÍ,Profesional,Berlina,153 cm,375 cm,170 cm,272 l,170 km/h,"7,2 l","5,3 l","6,0 l",1.055 kg,42 l,"11,5 s"
Hyundai I20 I20 1.2 Essence,6.990€,2017,52.000 km,"85 cv en Palmas, Las",Manual,5 puertas,5,85 cv,Azul,112 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,404 cm,173 cm,301 l,170 km/h,"6,0 l","4,1 l","4,8 l",1.040 kg,50 l,"13,1 s"
Volkswagen Polo 1.0 Tsi Advance 70kw,9.990€,2018,37.000 km,"95 cv en Palmas, Las",Manual,5 puertas,5,95 cv,Gris,104 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,405 cm,175 cm,355 l,187 km/h,"5,5 l","4,0 l","4,6 l",1.145 kg,40 l,"10,8 s"
Citroen C4 1.6i 16v Sx,2.600€,2005,100.000 km,110 cv en Sevilla,Manual,5 puertas,5,110 cv,Azul,169 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,427 cm,177 cm,320 l,194 km/h,"9,5 l","5,7 l","7,1 l",1.200 kg,60 l,"10,6 s"
Ford Focus 1.5ecoblue Trend+ 120,13.900€,2019,29.630 km,120 cv en Malaga,Manual,5 puertas,5,120 cv,Blanco,95 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,438 cm,183 cm,375 l,0 km/h,"4,3 l","3,4 l","3,8 l",1.263 kg,52 l,"12,0 s"
Renault Mégane 1.5dci Expression 110,6.950€,05/2013,95.852 km,110 cv,Manual,5 puertas,5,110 cv,Azul,114 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,430 cm,181 cm,405 l,190 km/h,"5,1 l","4,0 l","4,4 l",1.215 kg,60 l,"10,8 s"
Ford Fiesta 1.1 Ti-vct Trend,9.990€,2019,18 km,85 cv en Madrid,Manual,5 puertas,5,85 cv,Blanco,114 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,404 cm,174 cm,276 l,170 km/h,"6,1 l","3,9 l","4,0 l",1.091 kg,42 l,"14,0 s"
Citroen C4 ë - Shine 100kw,22.900€,2020,282 km,136 cv en Granada,Automática,5 puertas,5,136 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,152 cm,436 cm,183 cm,380 l,150 km/h,"0,0 l","0,0 l","0,0 l",1.616 kg,0 l,"9,7 s"
Smart Forfour Eq,12.900€,2019,3.800 km,82 cv,Automática,5 puertas,4,82 cv,Rojo,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,155 cm,350 cm,167 cm,185 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.200 kg,0 l,"12,7 s"
Toyota Yaris 120h 1.5 Style,16.950€,2020,7.500 km,116 cv en Madrid,Automática continua,5 puertas,5,116 cv,Gris,64 gr/m,Híbrido,SÍ,Profesional,Berlina,150 cm,394 cm,175 cm,270 l,175 km/h,"0,0 l","0,0 l","2,8 l",1.065 kg,36 l,"10,3 s"
Renault Mégane 1.5dci Energy Business 81kw,9.300€,2018,120.000 km,110 cv en Sevilla,Manual,5 puertas,5,110 cv,Azul,95 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,436 cm,181 cm,384 l,187 km/h,"4,2 l","3,4 l","3,7 l",1.205 kg,47 l,"11,3 s"
Mini Mini Cooper,6.500€,2007,162.100 km,120 cv en Albacete,Automática,3 puertas,4,120 cv,Rojo,129 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,370 cm,168 cm,160 l,203 km/h,"6,9 l","4,5 l","5,4 l",1.065 kg,40 l,"9,1 s"
Fiat Tipo 1.6 Multijet Ii Easy,8.500€,2017,37.140 km,"120 cv en Rioja, La",Manual,5 puertas,5,120 cv,Beige,98 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,437 cm,179 cm,440 l,200 km/h,"4,4 l","3,3 l","3,7 l",1.295 kg,50 l,"10,1 s"
Peugeot 308 1.2 Puretech S&s Active Pack 110,17.166€,2021,NUEVO,110 cv en Barcelona,Manual,5 puertas,5,110 cv,Blanco,101 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,425 cm,180 cm,420 l,189 km/h,"5,3 l","3,9 l","4,4 l",1.203 kg,53 l,"10,0 s"
Skoda Scala 1.5 Tsi Sport 110kw,16.695€,2021,NUEVO,150 cv en Pontevedra,Manual,5 puertas,5,150 cv,Rojo,108 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,436 cm,179 cm,467 l,201 km/h,"6,4 l","4,2 l","5,0 l",1.240 kg,50 l,"9,8 s"
Citroen C4 1.5 Bluehdi S&s Feel Pack Eat8 130,23.500€,2021,80 km,130 cv en Sevilla,Automática secuencial,5 puertas,5,130 cv,Blanco,100 gr/m,Diesel,SÍ,Profesional,Berlina,152 cm,436 cm,183 cm,380 l,192 km/h,"4,4 l","2,3 l","3,4 l",1.399 kg,60 l,"11,1 s"
Volkswagen Golf 2.0 Tsi Gti Performance 230,19.490€,2016,65.200 km,230 cv en Barcelona,Manual,5 puertas,5,230 cv,Negro,148 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,427 cm,180 cm,380 l,250 km/h,"7,8 l","5,5 l","6,4 l",1.382 kg,50 l,"6,4 s"
