title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Peugeot 807 2.2hdi Fap Premium,7.300€,06/2008,151.264 km,170 cv,Manual,5 puertas,5,170 cv,Gris,185 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,473 cm,185 cm,830 l,200 km/h,"9,2 l","6,1 l","7,2 l",1.865 kg,80 l,"10,0 s"
Nissan Juke 1.6i Acenta Cvt,9.350€,11/2012,83.917 km,117 cv,"Automática continua, secuencial",5 puertas,5,117 cv,Blanco,145 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,414 cm,177 cm,251 l,170 km/h,"7,8 l","5,4 l","6,3 l",1.225 kg,46 l,"11,5 s"
Jeep Grand Cherokee 3.0crd Limited 250 Aut.,27.800€,2015,142.500 km,250 cv en Burgos,Automática secuencial,5 puertas,5,250 cv,Negro,184 gr/m,Diesel,SÍ,Profesional,Todo Terreno,179 cm,483 cm,194 cm,782 l,202 km/h,"9,3 l","6,5 l","7,5 l",2.403 kg,94 l,"8,2 s"
Ford Ecosport Ecosport 1.5 Ecoblue St Line 125,15.900€,2019,19.000 km,125 cv en Zaragoza,Manual,5 puertas,5,125 cv,Beige,113 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,410 cm,177 cm,355 l,183 km/h,"5,0 l","4,5 l","4,7 l",1.288 kg,52 l,"10,7 s"
Peugeot 208 1.6 Bluehdi Active 75,9.750€,2017,82.605 km,75 cv en Huelva,Manual,5 puertas,5,75 cv,Blanco,90 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,397 cm,174 cm,311 l,187 km/h,"4,2 l","3,0 l","3,5 l",1.165 kg,50 l,"10,7 s"
Mini Mini One D,8.900€,2016,233.000 km,95 cv en Pontevedra,Manual,5 puertas,5,95 cv,Blanco,97 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,398 cm,173 cm,278 l,187 km/h,"4,2 l","3,4 l","3,7 l",1.205 kg,44 l,"11,4 s"
Opel Astra St 1.6cdti Dynamic 110,6.990€,2016,183.800 km,110 cv en Pontevedra,Manual,5 puertas,5,110 cv,Blanco,112 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,470 cm,181 cm,540 l,195 km/h,"4,2 l","3,3 l","3,6 l",1.273 kg,48 l,"11,4 s"
Opel Astra 1.9cdti Enjoy,4.550€,2007,86.000 km,120 cv en Illes Balears,Manual,5 puertas,5,120 cv,Gris,149 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,425 cm,175 cm,375 l,194 km/h,"7,7 l","5,0 l","6,0 l",1.395 kg,52 l,"10,5 s"
Bmw X5 Xdrive 30da,15.800€,2011,199.000 km,245 cv en Barcelona,Automática secuencial,5 puertas,5,245 cv,Blanco,195 gr/m,Diesel,SÍ,Profesional,Todo Terreno,178 cm,486 cm,193 cm,620 l,210 km/h,"8,7 l","6,7 l","7,4 l",2.075 kg,85 l,"7,6 s"
Seat León 2.0tdi Cr S&s Fr Launch Pack L Dsg-7 150,25.040€,2020,7.500 km,150 cv en Madrid,Automática secuencial,5 puertas,5,150 cv,Gris,97 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,437 cm,180 cm,380 l,218 km/h,"4,2 l","3,4 l","3,7 l",1.446 kg,45 l,"8,6 s"
Seat León St 1.5 Ecotsi S&s Fr Dsg7 150,18.040€,2019,19.000 km,150 cv en Madrid,Automática secuencial,5 puertas,5,150 cv,Gris,115 gr/m,Gasolina,SÍ,Profesional,Stationwagon,144 cm,455 cm,182 cm,587 l,215 km/h,"6,4 l","4,2 l","5,0 l",1.294 kg,50 l,"8,3 s"
Fiat Fiorino Comercial Fiorino Cargo 1.3mjt Base 59kw,9.500€,2019,14 km,80 cv en Pontevedra,Manual,3 puertas,2,80 cv,Blanco,116 gr/m,Diesel,SÍ,Profesional,Furgon,172 cm,386 cm,172 cm,0 l,162 km/h,"5,2 l","3,8 l","5,2 l",1.070 kg,45 l,"0,0 s"
Audi A6 2.0tdi S Line Edition 140kw,19.500€,2014,89.900 km,190 cv en Barcelona,Automática,4 puertas,5,190 cv,Gris,114 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,493 cm,187 cm,530 l,232 km/h,"5,4 l","3,9 l","4,4 l",1.700 kg,73 l,"8,4 s"
Citroen C4 Grand Picasso 1.6bluehdi S&s Shine 120,17.500€,2017,85.800 km,120 cv en Huelva,Manual,5 puertas,7,120 cv,Gris,106 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,643 l,188 km/h,"4,6 l","3,7 l","4,0 l",1.422 kg,57 l,"11,7 s"
Renault Talisman S.t. 1.6dci Energy Zen 96kw,13.400€,2016,185.800 km,130 cv en Cadiz,Manual,5 puertas,5,130 cv,Azul,106 gr/m,Diesel,SÍ,Profesional,Stationwagon,146 cm,485 cm,187 cm,572 l,200 km/h,"4,6 l","3,7 l","4,0 l",1.579 kg,52 l,"10,8 s"
Chrysler Voyager Grand 2.5 Crd Limited,2.900€,2004,100.000 km,140 cv en Barcelona,Manual,5 puertas,7,140 cv,Gris,207 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,509 cm,200 cm,0 l,0 km/h,"11,0 l","6,8 l","9,0 l",2.105 kg,76 l,"12,6 s"
Renault Kangoo Combi 1.5dci En. Profesional N1 55kw,6.995€,2017,78.759 km,"75 cv en Palmas, Las",Manual,5 puertas,5,75 cv,Blanco,123 gr/m,Diesel,SÍ,Profesional,Combi,184 cm,428 cm,183 cm,660 l,151 km/h,"5,4 l","4,6 l","4,9 l",1.351 kg,60 l,"17,5 s"
Renault Kadjar 1.5dci Energy Zen Edc 81kw,14.990€,2016,112.000 km,110 cv en Asturias,Manual,5 puertas,5,110 cv,Negro,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,445 cm,184 cm,472 l,181 km/h,"3,8 l","3,8 l","3,8 l",1.407 kg,55 l,"11,7 s"
Peugeot 3008 1.6 Thp Allure Eat6 165,16.990€,2018,138.300 km,165 cv en Pontevedra,Automática secuencial,5 puertas,5,165 cv,Gris,129 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,206 km/h,"7,3 l","4,8 l","5,8 l",1.375 kg,53 l,"8,9 s"
Kia Ceed Cee´d 1.4crdi Wgt Drive 90,9.900€,2016,87.000 km,90 cv en Guadalajara,Manual,5 puertas,5,90 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,431 cm,178 cm,380 l,173 km/h,"5,1 l","3,7 l","4,2 l",1.282 kg,53 l,"13,5 s"
Mercedes Vito Furgón 111cdi Larga,11.990€,2016,137.000 km,114 cv en Barcelona,Manual,4 puertas,2,114 cv,Blanco,169 gr/m,Diesel,SÍ,Profesional,Furgon,191 cm,514 cm,193 cm,0 l,0 km/h,"7,9 l","5,6 l","6,4 l",1.761 kg,57 l,"0,0 s"
Ford Fiesta 1.25 Trend 82,6.900€,2017,67.000 km,82 cv en Almeria,Manual,5 puertas,5,82 cv,Gris,120 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,397 cm,172 cm,276 l,168 km/h,"6,8 l","4,2 l","5,2 l",1.055 kg,42 l,"13,3 s"
Bmw Serie 4 425d Coupé Sport,22.500€,2015,134.000 km,218 cv en Pontevedra,Manual,2 puertas,4,218 cv,Gris,131 gr/m,Diesel,SÍ,Profesional,Coupe,138 cm,464 cm,183 cm,445 l,247 km/h,"6,1 l","4,3 l","5,0 l",1.490 kg,57 l,"6,7 s"
Citroen Jumper Fg. 2.2hdi 35 L4h3 Heavy 150,13.990€,2014,75.000 km,150 cv en Barcelona,Manual,4 puertas,3,150 cv,Blanco,199 gr/m,Diesel,SÍ,Profesional,Furgon,276 cm,636 cm,205 cm,0 l,0 km/h,"8,8 l","6,3 l","7,2 l",2.090 kg,90 l,"0,0 s"
Ford Fiesta 1.1 Ti-vct Trend+,10.000€,01/2018,42.539 km,85 cv en Sevilla,Manual,5 puertas,5,85 cv,Blanco,117 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,404 cm,174 cm,276 l,170 km/h,"6,1 l","3,9 l","4,7 l",1.091 kg,42 l,"14,0 s"
Volkswagen Passat 2.0tdi Bmt Sport Dsg 110kw,14.200€,08/2016,163.000 km,150 cv en Guipuzcoa,Automática secuencial,4 puertas,5,150 cv,Negro,119 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,477 cm,183 cm,586 l,218 km/h,"5,3 l","4,1 l","4,5 l",1.501 kg,66 l,"8,7 s"
Audi A4 2.0tdi Advanced Edition S Tronic 110kw,17.500€,05/2016,106.378 km,150 cv,Automática secuencial,4 puertas,5,150 cv,Azul,106 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,219 km/h,"4,8 l","3,6 l","4,0 l",1.540 kg,40 l,"8,7 s"
Audi A4 2.0tdi Advanced Edition S Tronic 110kw,17.500€,05/2016,106.378 km,"150 cv en Palmas, Las",Automática secuencial,4 puertas,5,150 cv,Azul,106 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,219 km/h,"4,8 l","3,6 l","4,0 l",1.540 kg,40 l,"8,7 s"
Mazda Cx-5 Cx-5 2.2d Origin 2wd 110kw,17.500€,08/2017,106.398 km,"150 cv en Palmas, Las",Manual,5 puertas,5,150 cv,Blanco,130 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,455 cm,184 cm,463 l,204 km/h,"5,9 l","4,6 l","5,0 l",1.460 kg,56 l,"9,4 s"
Audi A4 2.0tdi Design Edition 110kw,24.300€,03/2019,45.000 km,150 cv en Badajoz,Manual,4 puertas,5,150 cv,Azul,106 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,221 km/h,"4,6 l","3,4 l","3,8 l",1.505 kg,40 l,"8,9 s"
Bmw X3 Xdrive 20da,45.700€,07/2019,3.500 km,190 cv en Huelva,Automática secuencial,5 puertas,5,190 cv,Azul,140 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,471 cm,189 cm,550 l,213 km/h,"5,9 l","5,0 l","5,3 l",1.750 kg,60 l,"8,0 s"
Ford Mondeo 2.0tdci Titanium 150,14.500€,08/2016,131.000 km,150 cv en Ciudad Real,Manual,5 puertas,5,150 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,487 cm,185 cm,550 l,215 km/h,"5,1 l","4,0 l","4,4 l",1.578 kg,63 l,"9,3 s"
Mazda Cx-5 Cx-5 2.2de Style + Navegador 2wd,16.500€,2014,110.000 km,150 cv en Sevilla,Manual,5 puertas,5,150 cv,Rojo,119 gr/m,Diesel,SÍ,Profesional,Todo Terreno,171 cm,454 cm,184 cm,463 l,202 km/h,"5,9 l","3,6 l","4,5 l",1.445 kg,56 l,"9,2 s"
Nissan Qashqai 1.3 Dig-t Acenta 4x2 103kw,19.900€,2019,10.000 km,140 cv en Sevilla,Manual,5 puertas,5,140 cv,Gris,0 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"0,0 l","0,0 l","0,0 l",1.300 kg,55 l,"10,5 s"
Seat León 1.5 Ecotsi S&s Xcellence 150,16.750€,02/2020,18.306 km,150 cv en Lleida,Manual,5 puertas,5,150 cv,Blanco,110 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,215 km/h,"6,1 l","4,1 l","4,8 l",1.243 kg,50 l,"8,2 s"
Audi A5 S5 Coupé 3.0 Tfsi Quattro S-tronic,22.000€,02/2009,52.000 km,333 cv en Madrid,Automática secuencial,2 puertas,4,333 cv,Negro,179 gr/m,Gasolina,SÍ,Profesional,Coupe,137 cm,464 cm,185 cm,455 l,250 km/h,"10,7 l","6,3 l","7,7 l",1.675 kg,61 l,"4,9 s"
Mini Mini One D,8.900€,07/2010,80.875 km,90 cv,Manual,3 puertas,4,90 cv,Blanco,99 gr/m,Diesel,SÍ,Profesional,Berlina,141 cm,371 cm,168 cm,160 l,182 km/h,"4,7 l","3,5 l","3,9 l",1.090 kg,40 l,"11,5 s"
Honda Civic 1.6 I-dtec Elegance,14.250€,2015,80.829 km,120 cv en Burgos,Manual,5 puertas,5,120 cv,Oro,98 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,437 cm,177 cm,477 l,207 km/h,"4,1 l","3,5 l","3,7 l",1.307 kg,50 l,"10,5 s"
Renault Mégane S.t. 1.5dci Energy Zen 81kw,13.100€,2017,125.461 km,110 cv en Zamora,Manual,5 puertas,5,110 cv,Blanco,95 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,463 cm,181 cm,521 l,187 km/h,"4,2 l","3,4 l","3,7 l",1.325 kg,47 l,"11,6 s"
Peugeot Partner Tepee 1.6bluehdi Access 75,12.900€,03/2018,37.000 km,75 cv en Badajoz,Manual,4 puertas,5,75 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Combi,180 cm,438 cm,181 cm,0 l,156 km/h,"5,1 l","3,9 l","4,3 l",1.374 kg,60 l,"15,1 s"
Seat Tarraco 2.0tdi S&s Style 150,25.040€,2019,17.435 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Gris,125 gr/m,Diesel,SÍ,Profesional,Todo Terreno,167 cm,474 cm,184 cm,760 l,199 km/h,"6,0 l","4,0 l","4,7 l",1.684 kg,58 l,"10,2 s"
Ford Kuga 1.5 Ecob. Auto S&s Trend+ 4x2 150,20.900€,2019,70 km,150 cv en Sevilla,Manual,5 puertas,5,150 cv,Negro,156 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,169 cm,452 cm,184 cm,456 l,195 km/h,"7,8 l","5,3 l","6,2 l",1.579 kg,60 l,"9,7 s"
Seat Tarraco 1.5 Tsi S&s Style 150,23.050€,05/2019,14.587 km,150 cv en Guipuzcoa,Manual,5 puertas,5,150 cv,Gris,132 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,167 cm,474 cm,184 cm,760 l,201 km/h,"6,7 l","5,2 l","5,8 l",1.576 kg,58 l,"9,7 s"
Volkswagen Jetta 2.0tdi Sport Dsg,13.950€,2013,96.200 km,140 cv en Huelva,Automática secuencial,4 puertas,5,140 cv,Negro,138 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,464 cm,178 cm,510 l,208 km/h,"6,7 l","4,5 l","5,3 l",1.441 kg,55 l,"9,5 s"
Audi A3 1.6tdi Cd Advanced,16.500€,2016,106.000 km,110 cv en Asturias,Manual,3 puertas,5,110 cv,Blanco,105 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,424 cm,178 cm,365 l,200 km/h,"4,7 l","3,6 l","4,0 l",1.305 kg,50 l,"10,5 s"
Seat Ibiza 1.4tdi Cr S&s Fr 90,10.490€,04/2017,72.967 km,90 cv en Madrid,Manual,5 puertas,5,90 cv,Blanco,95 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,408 cm,169 cm,292 l,182 km/h,"4,2 l","3,4 l","3,7 l",1.155 kg,45 l,"10,9 s"
Seat Toledo 1.2 Reference 85,8.300€,04/2013,44.858 km,85 cv,Manual,5 puertas,5,85 cv,Beige,119 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,448 cm,171 cm,550 l,183 km/h,"6,5 l","4,4 l","5,1 l",1.161 kg,55 l,"11,8 s"
Volkswagen Passat 1.6tdi Edition 88kw,13.800€,06/2017,78.565 km,120 cv en Barcelona,Manual,4 puertas,5,120 cv,Azul,105 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,477 cm,183 cm,586 l,206 km/h,"4,5 l","3,7 l","4,0 l",1.444 kg,59 l,"10,8 s"
Fiat 500x 500x 1.0 Firefly S&s City Cross,17.900€,09/2020,19 km,120 cv en Malaga,Manual,5 puertas,5,120 cv,Azul,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,425 cm,180 cm,350 l,188 km/h,"7,0 l","5,1 l","5,8 l",1.320 kg,48 l,"10,9 s"
Opel Corsa -e Elegance-e,21.700€,07/2020,1.500 km,136 cv en Salamanca,Automática secuencial,5 puertas,5,136 cv,Gris,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,144 cm,406 cm,177 cm,309 l,150 km/h,"0,0 l","0,0 l","0,0 l",0 kg,0 l,"8,1 s"
Toyota Auris Hybrid Active,11.575€,2013,45.809 km,136 cv en Alicante,Automática continua,5 puertas,5,136 cv,Blanco,84 gr/m,Híbrido,SÍ,Profesional,Berlina,146 cm,428 cm,176 cm,360 l,180 km/h,"3,7 l","3,7 l","3,8 l",1.310 kg,45 l,"10,9 s"
Smart Fortwo Cabrio Electric Drive,12.450€,08/2017,36.693 km,82 cv en Valencia,"Directo, sin caja de cambios",3 puertas,2,82 cv,Negro,0 gr/m,Eléctrico,SÍ,Profesional,Convertible,156 cm,270 cm,166 cm,190 l,130 km/h,"0,0 l","0,0 l","0,0 l",1.115 kg,0 l,"11,8 s"
Opel Crossland X 1.2t S&s Innovation 130,14.950€,04/2019,50.036 km,130 cv en Valencia,Manual,5 puertas,5,130 cv,Azul,124 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,421 cm,177 cm,410 l,201 km/h,"6,2 l","4,6 l","5,1 l",1.173 kg,45 l,"9,9 s"
Audi Q2 1.0 Tfsi Design Edition 85kw,19.900€,04/2019,60.250 km,116 cv en Valencia,Manual,5 puertas,5,116 cv,Blanco,121 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,151 cm,419 cm,179 cm,405 l,197 km/h,"6,3 l","4,7 l","5,3 l",1.205 kg,50 l,"10,1 s"
Ford Fiesta 1.25 Trend 82,8.100€,05/2017,57.687 km,82 cv en Valencia,Manual,5 puertas,5,82 cv,Gris,120 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,397 cm,172 cm,276 l,168 km/h,"6,8 l","4,2 l","5,2 l",1.055 kg,42 l,"13,3 s"
Opel Insignia St 2.0cdti S&s Ultimate 4x4 Aut. 210,25.190€,05/2019,18.601 km,210 cv,Automática secuencial,5 puertas,5,210 cv,Blanco,188 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,499 cm,186 cm,560 l,223 km/h,"6,9 l","4,3 l","5,3 l",1.487 kg,62 l,"8,9 s"
Ford Focus Sportbreak 1.0 Ecoboost St Line,13.890€,06/2019,19.874 km,125 cv,Manual,5 puertas,5,125 cv,Negro,102 gr/m,Gasolina,SÍ,Profesional,Stationwagon,147 cm,467 cm,183 cm,541 l,0 km/h,"5,8 l","4,2 l","4,9 l",1.241 kg,52 l,"11,2 s"
Jeep Compass 2.0 Mjt Limited 4x4 Ad Aut. 103kw,19.990€,06/2018,32.359 km,140 cv,Automática secuencial,5 puertas,5,140 cv,Gris,148 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,439 cm,182 cm,438 l,190 km/h,"6,6 l","5,1 l","5,7 l",1.619 kg,60 l,"10,5 s"
Audi A5 Sportback 2.0tdi Multitronic 143,14.990€,2012,166.000 km,143 cv en Madrid,Automática secuencial,5 puertas,4,143 cv,Blanco,127 gr/m,Diesel,SÍ,Profesional,Berlina,139 cm,471 cm,185 cm,480 l,212 km/h,"6,4 l","4,5 l","5,2 l",1.530 kg,63 l,"9,7 s"
Nissan Qashqai 1.6dci N-connecta 4x2,15.390€,07/2018,38.105 km,130 cv,Manual,5 puertas,5,130 cv,Blanco,120 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,438 cm,181 cm,430 l,190 km/h,"5,2 l","4,3 l","4,6 l",1.419 kg,55 l,"9,9 s"
Fiat 500 1.2 Lounge,8.390€,07/2019,23.354 km,69 cv,Manual,3 puertas,4,69 cv,Gris,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Bmw Serie 3 318da,12.590€,06/2016,135.408 km,150 cv,Automática secuencial,4 puertas,5,150 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,463 cm,181 cm,480 l,212 km/h,"5,2 l","4,1 l","4,5 l",1.500 kg,57 l,"8,5 s"
Bmw Serie 5 520da Touring,15.990€,05/2016,134.925 km,190 cv,Automática secuencial,5 puertas,5,190 cv,Azul,124 gr/m,Diesel,SÍ,Profesional,Stationwagon,150 cm,494 cm,187 cm,570 l,225 km/h,"4,9 l","4,0 l","4,3 l",1.660 kg,66 l,"7,8 s"
Fiat 500x 500x 1.6 E-torq Pop Star 4x2,12.190€,10/2016,30.876 km,110 cv,Manual,5 puertas,5,110 cv,Rojo,147 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,425 cm,198 cm,350 l,180 km/h,"8,7 l","5,0 l","6,4 l",1.320 kg,48 l,"11,5 s"
Toyota C-hr C-hr 125h Advance,19.490€,01/2020,19.636 km,122 cv,Automática continua,5 puertas,5,122 cv,Blanco,86 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,156 cm,436 cm,180 cm,377 l,170 km/h,"3,8 l","3,4 l","4,0 l",1.420 kg,43 l,"11,0 s"
Audi A6 2.0tdi Ultra S-tronic 190 Advanced Edition,20.890€,07/2015,69.716 km,190 cv,Automática secuencial,4 puertas,5,190 cv,Negro,114 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,492 cm,187 cm,530 l,232 km/h,"5,1 l","3,9 l","4,4 l",1.735 kg,73 l,"8,2 s"
Citroen C5 2.0hdi Millenium 160,13.100€,2015,124.090 km,163 cv en Burgos,Manual,4 puertas,5,163 cv,Negro,129 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,478 cm,186 cm,439 l,210 km/h,"6,4 l","4,1 l","4,9 l",1.540 kg,71 l,"9,1 s"
Audi A7 Sportback 3.0tdi Quattro S-tronic 245,18.900€,2011,232.682 km,245 cv en Alicante,Automática secuencial,5 puertas,4,245 cv,Negro,156 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,497 cm,191 cm,535 l,250 km/h,"7,2 l","5,3 l","6,0 l",1.785 kg,65 l,"6,3 s"
Toyota Auris 120t Active,10.900€,2016,101.700 km,116 cv en Pontevedra,Automática,5 puertas,5,116 cv,Blanco,112 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,433 cm,176 cm,360 l,200 km/h,"5,9 l","4,2 l","4,8 l",1.190 kg,50 l,"10,1 s"
Peugeot 3008 1.6bluehdi Active S&s Eat6 120,19.900€,2017,76.833 km,120 cv en Pontevedra,Automática secuencial,5 puertas,5,120 cv,Gris,108 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,185 km/h,"4,7 l","3,9 l","4,2 l",1.315 kg,53 l,"11,6 s"
Volvo Xc60 Xc60 T8 Twin Business Plus,54.900€,2020,NUEVO,390 cv en Madrid,Automática secuencial,5 puertas,5,390 cv,Gris,42 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,166 cm,469 cm,190 cm,468 l,230 km/h,"0,0 l","0,0 l","1,8 l",2.349 kg,70 l,"5,3 s"
Opel Astra 1.2t S-s 2020 110,16.490€,2020,1.732 km,110 cv en Cordoba,Manual,5 puertas,5,110 cv,Rojo,99 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,437 cm,181 cm,370 l,200 km/h,"5,3 l","3,8 l","4,3 l",1.205 kg,48 l,"10,4 s"
Seat Ateca 2.0tdi Cr S&s Fr Go Dsg 150,28.640€,2020,5.500 km,150 cv en Madrid,Automática secuencial,5 puertas,5,150 cv,Blanco,126 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,438 cm,184 cm,510 l,200 km/h,"5,4 l","4,2 l","4,6 l",1.483 kg,50 l,"8,8 s"
Skoda Octavia Combi 2.0tdi Rs Dsg 135kw,23.200€,01/2019,50.000 km,184 cv en Guipuzcoa,Automática secuencial,5 puertas,5,184 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,469 cm,181 cm,610 l,228 km/h,"5,8 l","4,4 l","4,9 l",1.487 kg,50 l,"8,0 s"
Seat León 1.6tdi Cr S&s Style 115,12.500€,2017,91.969 km,115 cv en Alicante,Manual,5 puertas,5,115 cv,Blanco,100 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,197 km/h,"4,5 l","3,4 l","3,8 l",1.331 kg,50 l,"9,8 s"
Mercedes Clase A A 200 Sedán 7g-dct,31.400€,12/2019,5.711 km,163 cv en Ciudad Real,Automática secuencial,4 puertas,5,163 cv,Blanco polar - pintura un,119 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,455 cm,180 cm,405 l,230 km/h,"6,7 l","3,6 l","5,2 l",1.385 kg,43 l,"8,1 s"
Renault Clio Sport Tourer 1.5dci Energy Life 55kw,9.990€,02/2017,81.047 km,75 cv en Madrid,Manual,5 puertas,5,75 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Stationwagon,145 cm,427 cm,173 cm,443 l,168 km/h,"4,3 l","3,2 l","3,6 l",1.119 kg,45 l,"14,3 s"
Opel Astra 1.6cdti S-s Business 110,9.990€,08/2016,125.808 km,110 cv en Madrid,Manual,5 puertas,5,110 cv,Plata,109 gr/m,Diesel,SÍ,Profesional,Berlina,151 cm,442 cm,181 cm,370 l,184 km/h,"3,9 l","3,5 l","3,7 l",1.503 kg,56 l,"11,6 s"
Citroen C4 Grand Picasso 2.0bluehdi S&s Feel 150,13.999€,2017,121.680 km,150 cv en Alicante,Manual,5 puertas,7,150 cv,Negro,106 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,643 l,209 km/h,"4,8 l","3,7 l","4,1 l",1.505 kg,57 l,"9,8 s"
Opel Mokka X 1.4t S&s Selective 4x2,9.990€,2016,83.700 km,140 cv en Valencia,Manual,5 puertas,5,140 cv,Azul,147 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,427 cm,178 cm,356 l,196 km/h,"7,5 l","5,0 l","5,9 l",1.355 kg,52 l,"9,9 s"
Audi Q2 1.6tdi Design Edition S Tronic 85kw,22.900€,2017,6.070 km,116 cv en Pontevedra,Automática secuencial,5 puertas,5,116 cv,Blanco,113 gr/m,Diesel,SÍ,Profesional,Todo Terreno,151 cm,419 cm,179 cm,405 l,197 km/h,"4,5 l","4,3 l","4,3 l",1.310 kg,50 l,"10,5 s"
Toyota Auris Hybrid Active,10.950€,2014,59.700 km,136 cv en Leon,Automática continua,5 puertas,5,136 cv,Blanco,84 gr/m,Híbrido,SÍ,Profesional,Berlina,146 cm,428 cm,176 cm,360 l,180 km/h,"3,7 l","3,7 l","3,8 l",1.310 kg,45 l,"10,9 s"
Mini Countryman Mini Cooper D,13.290€,11/2016,81.730 km,112 cv en Toledo,Manual,5 puertas,5,112 cv,Azul,111 gr/m,Diesel,SÍ,Profesional,Todo Terreno,154 cm,410 cm,179 cm,350 l,186 km/h,"4,7 l","3,9 l","4,2 l",1.310 kg,47 l,"10,9 s"
Lancia Voyager 2.8crd Gold Aut.,12.900€,01/2012,176.653 km,163 cv,Automática secuencial,5 puertas,7,163 cv,Blanco,207 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,522 cm,200 cm,934 l,193 km/h,"10,5 l","6,3 l","7,9 l",2.242 kg,76 l,"11,9 s"
